time_id,pred_RV,actual_RV,rv_d,rv_w,rv_m,model
5,0.0007894802353383672,0.000740201055810775,0.0009187020223511,0.00091089665616406,0.0009322917161678687,HAR-RV (OLS)
11,0.00036034711895413583,0.000281207629998875,0.0003836389261852,0.0001936358058693165,0.0003633426623730649,HAR-RV (OLS)
16,0.00010831818685858626,0.0003927927488879,0.0008125061801642,0.00042276232298690906,0.0003546217283054792,HAR-RV (OLS)
31,0.0004916913876166488,0.00024130272519810002,0.0007300144726734,0.00044300050880813997,0.0004203979224757227,HAR-RV (OLS)
62,0.0004492900685600526,0.00036292003618167503,0.0002507155299052,0.00044924632277095996,0.00044057650080373944,HAR-RV (OLS)
72,0.0010262313899623877,0.000763978072426725,0.0011389101076928,0.00074929883731852,0.0009694441815974,HAR-RV (OLS)
97,0.0009449766497437735,0.001224951254537825,0.0007031612442386,0.0009516494924482601,0.0010912227607614937,HAR-RV (OLS)
103,0.0008991656674054562,0.000861462730028375,0.0009176652359864,0.0008570441957195401,0.0008464744425999125,HAR-RV (OLS)
109,0.00023637409675007022,0.00015941514441009227,0.0002106135610075,0.00023338980775706834,0.000305433764995866,HAR-RV (OLS)
123,0.0004797649978557845,0.00041627062622444995,0.0002749525125447,0.00046577108442659996,0.0005048909495273188,HAR-RV (OLS)
128,0.0005327603952614761,0.000448611598724725,0.0004328497438938,0.00045263235342353996,0.000559963654184875,HAR-RV (OLS)
146,0.0015179869585839924,0.000657843946062725,0.001353950504015,0.0012122480263149198,0.0015782833453403498,HAR-RV (OLS)
147,0.0003109804061098366,0.00035102454158125,0.0003149962789585,0.0002723923484977513,0.00032923072731347227,HAR-RV (OLS)
152,0.00011106141515051745,0.00027725530232052497,0.0004511227412823,0.0004008066664699,0.0003309856162352366,HAR-RV (OLS)
157,0.0005692096501063462,0.000560677271560425,0.0005918315553681,0.000862751699968,0.0007812171272033937,HAR-RV (OLS)
159,0.0002925075856762405,0.00018075789707136918,7.549203098233036e-05,0.0002563993484703955,0.0003919210524167423,HAR-RV (OLS)
169,0.0007251457008003138,0.0005654483078906266,0.0009077762129312,0.00076547011660636,0.0007781823754629625,HAR-RV (OLS)
207,0.0019613167463976866,0.0014126858169669,0.0019462579406505,0.0019667271821521603,0.0019260800062531878,HAR-RV (OLS)
211,0.00031638149789422576,0.00034655816824767497,0.0002406170622201,0.00034399989129880006,0.0003686196040640625,HAR-RV (OLS)
213,0.0005122543465096052,0.00046537090094295,0.0004885368671015,0.00042733086287338425,0.0004722557050988071,HAR-RV (OLS)
218,9.38017108450366e-05,0.0002510615893632962,0.000228487729529,0.00015990866694426002,0.00020142994388377137,HAR-RV (OLS)
227,0.0005991528303218687,0.0006779020918831001,0.0009099683113133,0.0006684235019294,0.0006876599953841501,HAR-RV (OLS)
229,0.0002600996877879983,0.00010684421955830758,0.0005039123907946,0.00024407311304358573,0.00020224545089792272,HAR-RV (OLS)
232,0.0008527976076263687,0.00086977246475975,0.0007441234484794,0.00080941392737638,0.0006682681717884438,HAR-RV (OLS)
250,0.0005223492688935234,0.0005100116977519501,0.0004903698102705,0.00050073255811188,0.0005040674942061001,HAR-RV (OLS)
254,0.0016146601142128243,0.00129805414552435,0.0017632653139577,0.00168456348549102,0.0016004979361682625,HAR-RV (OLS)
256,0.00024866484442023773,0.000439726556054825,0.0001807059284086,0.0005181383989520001,0.0005412943618116375,HAR-RV (OLS)
266,0.0006925803065829741,0.00059026652310075,0.000617687655061,0.00055423839731984,0.0006043280913533313,HAR-RV (OLS)
273,0.00023149147770847077,0.00019907963860024997,0.0002732778112122,0.00016583695015060746,0.00027761442245634365,HAR-RV (OLS)
289,0.0004827217548494637,0.0007473589920459,0.0005024161307296,0.00044266713521364,0.0006002058821537688,HAR-RV (OLS)
297,0.00023704613937927248,0.0003468959497357061,0.0004626943875399,0.00023048104328363033,0.00040890115574279695,HAR-RV (OLS)
303,0.0008615428539318859,0.0005895559352421668,0.0007633209392694,0.00071851560030334,0.0009012563628640562,HAR-RV (OLS)
309,0.0005769607240471569,0.000624275065308075,0.0007624882856925,0.00060435362537708,0.0006296624577246438,HAR-RV (OLS)
310,0.0004102127831709943,0.000987835685429525,0.0006421212394565,0.00100009242839014,0.0017203609622205125,HAR-RV (OLS)
317,0.000512299037616519,0.00040834330512824995,0.0003114330901103,0.00047289673305304003,0.0004902221089691937,HAR-RV (OLS)
319,0.0006380359708304648,0.0002867640024562277,0.0005127497509342,0.00030829852828306,0.0003831579890562911,HAR-RV (OLS)
325,0.0005578969065241233,0.00072771350413495,0.0004057448325221,0.00051041107684718,0.0005786423657169312,HAR-RV (OLS)
326,0.001420676055302157,0.0012815252376713999,0.0011724896470269,0.00147094051332624,0.00204455059914145,HAR-RV (OLS)
335,0.0005788624514875568,0.0006869479143157,0.000509659406812,0.00037137811787703995,0.0006560515395920374,HAR-RV (OLS)
337,0.00011186166002931833,0.00021994836967441107,0.0002714569419189,0.0001990517330107322,0.00024004374663849336,HAR-RV (OLS)
358,0.0014212405033694655,0.0014587623466660498,0.0016804517440193,0.001258503436997,0.0013481187151374438,HAR-RV (OLS)
371,0.0013001664884062928,0.00105164064631895,0.0009611854705876,0.001141302643827,0.0012008410496241813,HAR-RV (OLS)
373,0.0005108937856233959,0.00068235291165275,0.0009376131933437,0.0006889913464039801,0.0006810592319985529,HAR-RV (OLS)
380,0.0005086053836959898,0.000569712035946125,0.0003988863552959,0.00055223892566044,0.0005210686058461938,HAR-RV (OLS)
381,0.0003956234108290109,0.000410880152038575,0.0007678735475487,0.0004896687589652,0.0004438299533349612,HAR-RV (OLS)
411,0.0002973115515905079,0.00029715129009275,0.0007115965387937,0.00034145030578394003,0.0002813143749344938,HAR-RV (OLS)
420,0.000918443065462602,0.001176738542940825,0.0014955019571751,0.00129106080052022,0.001167536752949175,HAR-RV (OLS)
424,0.00041459432566305534,0.0004889226892322001,0.0002575790199814,0.00043786375160714006,0.0007432971292128875,HAR-RV (OLS)
427,0.0020466459625223966,0.003028508763998175,0.002573640913955,0.0025365702612329803,0.0022649105031386247,HAR-RV (OLS)
436,0.0003860426333566892,0.00039685622813875,0.0002759970311421,0.00030326554487638,0.00039611900008495625,HAR-RV (OLS)
438,0.00033397690503705034,0.00030439789666862496,0.0002446067447118,0.00036137647756018,0.00046097935188516253,HAR-RV (OLS)
454,9.983138966072262e-05,0.00017283538489577902,0.0002895506370184,0.00017801821225672877,0.00016187669751423185,HAR-RV (OLS)
465,0.000346536034686985,0.000174567655031925,0.0004403923114349,0.00025931084847092184,0.00027121568705884634,HAR-RV (OLS)
468,7.475136729579021e-05,0.000251404865867125,3.511270260672509e-05,0.00011659993829982332,0.000223351627135026,HAR-RV (OLS)
487,0.0013013973475665152,0.001198754022637675,0.0013908665641371,0.0011268564499447198,0.0016187029730348813,HAR-RV (OLS)
493,0.0004993488610287773,0.00056107599159585,0.0006272905070908,0.00053136729283252,0.0006301311795358126,HAR-RV (OLS)
506,0.00037011792946687184,0.00021857009695030425,0.000351592414249,0.00023369185835537238,0.0004124468659117226,HAR-RV (OLS)
535,0.00028069711313528136,0.000282450417041626,0.0002873249520962,0.0003570021753208667,0.000388339981366626,HAR-RV (OLS)
536,0.0008728911497097791,0.00062858537363645,0.0011640573954284,0.0010448097886377199,0.0009695201431665875,HAR-RV (OLS)
539,0.0006877093493652604,0.00056848892032475,0.0006228498509432,0.0005751220847274401,0.000631233952541275,HAR-RV (OLS)
545,0.00046466980338864166,0.000339906324705675,0.000440689420927,0.00052938970996776,0.0003840017905881709,HAR-RV (OLS)
554,6.107288736473607e-05,0.00015537851958425975,0.0001127647901995,0.0003137685007636019,0.00030533470106307076,HAR-RV (OLS)
568,0.000444576664129098,0.000616499225033925,0.0001709596743772,0.00031706743628299994,0.00037519434124965004,HAR-RV (OLS)
579,0.0007716297221056001,0.000533895590074075,0.0004287010101468,0.0006411134151721,0.0006813579367567313,HAR-RV (OLS)
589,0.0008396016765771282,0.001109611638161575,0.0009060534919431,0.00074174278471268,0.0009002323425801064,HAR-RV (OLS)
591,0.0007198022786507592,0.0006754564813981,0.0005240220333584,0.00036651887315095256,0.00044104088022082263,HAR-RV (OLS)
595,0.00039994852418015307,0.000337324500254575,0.00029677207747,0.00040094242362226,0.0004900801343943813,HAR-RV (OLS)
611,0.0007916544040402469,0.00068047535799,0.0011994099862002,0.00056280090376124,0.00043722241150581876,HAR-RV (OLS)
618,0.0004211268598882364,0.00045922607101925,0.0009117099468155,0.0005382754347539801,0.0005474729697301687,HAR-RV (OLS)
627,0.00016192171839126096,0.00012210996940780508,0.0001402866731968,0.00017291875341152,0.00021079306769006744,HAR-RV (OLS)
633,0.0004951324717381248,0.000536222237192175,0.0003218499550373,0.0004225356481638051,0.0005806422597434953,HAR-RV (OLS)
640,0.0012940577886915519,0.001175571644750775,0.0006083250876103,0.0011987166948229998,0.0012951648861597564,HAR-RV (OLS)
646,0.0002894507414389574,0.0004197030575801,0.0002673294007792,0.000251786713542,0.0002738813075435104,HAR-RV (OLS)
650,0.00047203024407030327,0.0002331308527554607,2.0608530822507447e-05,0.0002427517458244406,0.0002945148341389877,HAR-RV (OLS)
652,0.00010679636460142185,0.000247080977400325,6.236351825657383e-05,0.00013183922916155477,0.0002249040472613462,HAR-RV (OLS)
659,0.0004766103213545653,0.0003334634219911251,0.0005168312398972,0.00053251473165698,0.00044384271166568695,HAR-RV (OLS)
675,0.0008809606675576555,0.000761777074011875,0.0004394028376005,0.00061926203192524,0.000912064145319125,HAR-RV (OLS)
