time_id,pred_RV,actual_RV,rv_d,rv_w,rv_m,model
5,0.0010770717851142373,0.00089107752958305,0.0012151876879347,0.0009274199718825,0.0010647063183125312,HAR-RV (OLS)
11,0.00039025801623812585,0.00023455786242489998,0.0007013838720605,0.0005660412668463399,0.00046683721955663123,HAR-RV (OLS)
16,0.000400913070058405,0.0003626317144252,0.0005315963079596,0.00036740397582880007,0.00035864421961354374,HAR-RV (OLS)
31,0.0006227552686347281,0.000356233442997375,0.0002897409043521,0.0005256281794782199,0.0006363155853988,HAR-RV (OLS)
62,0.00024054378299635988,0.00016284351121961644,0.0002469915007552,0.00025720625224647995,0.0002984469431196875,HAR-RV (OLS)
72,0.001285732048580279,0.001780871335047925,0.000932967398708,0.00132014533006964,0.0016164515806507,HAR-RV (OLS)
97,0.0009334934973414188,0.00092305042486095,0.0005839073897012,0.0009117315077396,0.0010854875266382562,HAR-RV (OLS)
103,0.0015046888570655755,0.0010114717956516749,0.0010095066593605,0.00138965376930472,0.0014492867100586312,HAR-RV (OLS)
109,0.0005063904986838127,0.00045590725899839995,0.0005684484418791,0.00046328782518152006,0.0004273645954401056,HAR-RV (OLS)
123,0.0007647668580696935,0.000662681436547,0.0007251587383227,0.00061740317582724,0.0006562227895409062,HAR-RV (OLS)
128,0.0007719730233976705,0.0005344096674138749,0.0004150469542648,0.0006375123713277801,0.0006582678046524438,HAR-RV (OLS)
146,0.0025572828137340057,0.0022769376518058,0.0025599578967385,0.0021247132520838203,0.002371008109706,HAR-RV (OLS)
147,0.0004861066493210774,0.0004273764518389,0.0004941226865274,0.0003711587407085,0.000416394504350025,HAR-RV (OLS)
152,0.0008341903360411092,0.0007159556003711001,0.000703023466746,0.00079745812036826,0.000867029964348375,HAR-RV (OLS)
157,0.0016734384989571518,0.001571889730368075,0.001480597728209,0.00148454127181658,0.0018490499768991937,HAR-RV (OLS)
159,0.00036558995136461874,0.0004579290331967,0.0003550320039069,0.00040606885738418,0.0004310780251185312,HAR-RV (OLS)
169,0.000994087262450826,0.000504574387517075,0.0006539885719819,0.0007884344079877399,0.0008692869135915125,HAR-RV (OLS)
207,0.002286315898690998,0.0020102788364381253,0.0020675344458147,0.00233057169256344,0.0021299057978779188,HAR-RV (OLS)
211,0.0005612178394105148,0.00043805330819405,0.0005169940247714,0.00046799534379824,0.00046131792600583125,HAR-RV (OLS)
213,0.0006151996484224777,0.000552750016775875,0.0005488810233876,0.00046448568090806,0.0005417749564815812,HAR-RV (OLS)
218,0.00035642429320548587,0.0003821815760936,0.0003089154098227,0.00027005120596422,0.0003320957041049687,HAR-RV (OLS)
227,0.0011299414946556753,0.00097774676884915,0.0004199909357556,0.0009799981464819999,0.00090607771767575,HAR-RV (OLS)
229,9.895644030048182e-05,0.0002661133688273955,0.0001271807201624,0.00015317109318503203,0.00014792249355709272,HAR-RV (OLS)
232,0.0008831828443295927,0.0008381735279011501,0.0007985071936595,0.0008961619827996999,0.0009120622125389125,HAR-RV (OLS)
250,0.0006522890245246747,0.000382130585597575,0.0003577230498208,0.00055370899671566,0.0005152155741845626,HAR-RV (OLS)
254,0.001980418533457683,0.0016376572035094001,0.0012251736820688,0.0019667649091471,0.001976212257372475,HAR-RV (OLS)
256,0.0004953334560155516,0.0005076889099699499,0.0005613287738535,0.0005670585092302199,0.0005374591146172937,HAR-RV (OLS)
266,0.0010939310139161515,0.0008622924330142,0.001205153795409,0.00073320853188148,0.0008203383598638687,HAR-RV (OLS)
273,0.0002292986595324232,0.0002670518697875391,5.389077129699647e-05,0.00034369518610369553,0.00032194186671662,HAR-RV (OLS)
289,0.000813449429812754,0.00054961017887185,0.0006848074792148,0.00057854903666546,0.0006640037780566313,HAR-RV (OLS)
297,0.00043363651926715536,0.000290681874431625,0.0004102898669431,0.00037953551861768,0.00042819509004174373,HAR-RV (OLS)
303,0.001038491917389055,0.00081838512677685,0.0011387991457776,0.00099083642872778,0.0010061755519031688,HAR-RV (OLS)
309,0.0006567568350662049,0.0006090814269831249,0.0004862356539359,0.00047969267451032,0.0006438690950506688,HAR-RV (OLS)
310,0.0010908738827607343,0.00171837349044145,0.0009611922392884,0.0010272370954949946,0.0014617464785842366,HAR-RV (OLS)
317,0.0008019804028085192,0.00043378145440377497,0.0006388220858495,0.0006867311128290201,0.0006632133484385312,HAR-RV (OLS)
319,0.00028760268490722433,0.000299233515843175,0.0001609453644221,0.00034456534306806,0.0003753458087797806,HAR-RV (OLS)
325,0.000793570744248363,0.000901160226778725,0.0008789290754822,0.0008356529460012401,0.000734690574456975,HAR-RV (OLS)
