time_id,pred_RV,actual_RV,rv_d,rv_w,rv_m,model
31193,0.00015850171990495143,0.00028562103834290004,4.329218315086159e-05,0.00013596004087236885,0.00022981376674125278,HAR-RV (OLS)
16488,0.0003816868667609045,0.000315235411273475,0.0003552154484712,0.00034670487366146,0.00034246991716886254,HAR-RV (OLS)
5777,0.00024289598022686634,0.00011625246549933603,0.000126765838594,0.0001446502700441,0.00021673312138153125,HAR-RV (OLS)
12322,0.00034256753850081566,0.0003296389327977,0.0002521368837877,0.0003587937911785,0.00028873188270686417,HAR-RV (OLS)
8696,0.0002206494024374881,0.00013531547498481618,0.0001992154134417,0.00022656193908397997,0.0002186071750071764,HAR-RV (OLS)
25085,0.00019545953253017028,0.00017849456375379843,0.0003429694054241,0.00023930422619259734,0.0002941380302992117,HAR-RV (OLS)
11749,5.1051086552916184e-05,0.00033843022270119995,0.0005142646411043,0.00043634704759895995,0.000360835260627775,HAR-RV (OLS)
7783,0.00022578135209755807,0.00028353662369097504,0.0002844906464035,0.00022741414976484,0.00017042427901851068,HAR-RV (OLS)
7799,0.0002285007930110794,0.0004265018077217,0.0002553324033626,0.00024659866479754,0.0002824740836550375,HAR-RV (OLS)
1274,0.00028753339967454007,0.00031516945775225,0.0002188856323733,0.00026034698269942005,0.0003034015088115875,HAR-RV (OLS)
12279,0.0002137520222876717,0.00013823188024808156,0.0001669566016702,0.00019587249511537316,0.0002309634522738291,HAR-RV (OLS)
24339,0.000366586811926572,0.0001852111715615911,0.0003132861471663,0.00022666564768322002,0.00027198774155620003,HAR-RV (OLS)
18878,0.00025340559062436436,0.00034567393143635004,0.0002586951501052,0.00021482547899154,0.00030787609544959376,HAR-RV (OLS)
6904,0.0005996815007657247,0.00025049361524882505,0.0005141804032152,0.00031247610958569995,0.00029360264644044004,HAR-RV (OLS)
20382,0.00020534461659103592,0.00020558601651842498,0.0001896552189307,0.00017599245190686,0.00021074197096448126,HAR-RV (OLS)
11559,0.0002913335761664015,0.000327414952251175,0.000277149213781,0.00023321050351697998,0.000284768738340925,HAR-RV (OLS)
24437,0.0002610777328345415,0.00030967009067872506,0.0002454236478362,0.00033453962630229997,0.00029073013397989635,HAR-RV (OLS)
1247,0.0002326665119013398,0.00031788370831815,0.000190973207646,0.00024352430014028,0.00027577922295310626,HAR-RV (OLS)
16466,0.0001632337486189554,0.00020853124588065001,0.0001881744651387,0.00021046026927230003,0.00020359170708865963,HAR-RV (OLS)
24179,0.0005023823355875126,0.00027388601811445003,0.0001964725811001,0.0003916517671373,0.0004339183595166333,HAR-RV (OLS)
1365,0.00037309974320467055,0.000273790437045375,0.0004181344941824,0.00046044433560062,0.00041403544241915,HAR-RV (OLS)
25627,0.0002502457439063799,0.00032473404428150004,0.0002150246136166,0.00040544239750714,0.0003820924081032189,HAR-RV (OLS)
22598,0.0003513091156923258,0.000549052527969525,0.0004098915955614,0.00030367585173622,0.000317769090050225,HAR-RV (OLS)
5470,0.0002578127251821322,0.00021580454504365,0.0002329654713964,0.00022668188872503996,0.00023518564944920313,HAR-RV (OLS)
21051,0.00034956533585565685,0.0006773552697225749,0.0004343565805524,0.00035243641315744003,0.000410095525026075,HAR-RV (OLS)
1011,0.0006454401584886608,0.00025442501065105,0.0004045513141911,0.00037615461354878,0.00029353210307276397,HAR-RV (OLS)
11490,0.00024028351694944477,0.000260242676987775,0.0002995334556148,0.00026559360269466,0.0002254523637189109,HAR-RV (OLS)
31554,2.849792497291282e-05,0.00029485256603925,0.0002228237871602,0.00010490667959483475,0.000134220563856658,HAR-RV (OLS)
20017,9.764621459012264e-05,0.00024123422782975,8.36744302242876e-05,0.0002232125942673175,0.0002138671706562369,HAR-RV (OLS)
10530,0.0002646558385643252,0.00034086027212902495,0.000221185323331,0.00027974786755472,0.00026960290987771253,HAR-RV (OLS)
25015,0.00017395776814146932,0.00022221480491800002,4.887669220105458e-05,0.0002420025421092509,0.0002436475428866855,HAR-RV (OLS)
3732,0.0002629259268945225,0.00033831001729547503,0.0003210812615272,0.0002647361215891736,0.0002788666198571542,HAR-RV (OLS)
30456,0.00037655718286286864,0.00030194042576727506,0.0003408518275785,0.00042157255230904,0.00038129216683383124,HAR-RV (OLS)
14857,0.00019009440990354695,0.00016050125650134435,0.000291803110145,0.00021202914979480533,0.00015848657608968968,HAR-RV (OLS)
7309,0.0003016659044529327,0.00019865477965065002,4.626654485438302e-05,0.00017707948027180083,0.00020510409115765652,HAR-RV (OLS)
7518,0.00012559881879921334,8.818192955705384e-05,0.0001875497945932,0.00011951191566202605,0.00014349339630106593,HAR-RV (OLS)
9207,0.00023742722034689244,0.0003057936272986,0.0004000151113738,0.0003149549981629,0.00029683774738719997,HAR-RV (OLS)
20972,0.00015164949213436945,0.0003689463563187,0.0002571086588415,0.00022131455494226455,0.00024132393927604216,HAR-RV (OLS)
25331,0.0003508384320363144,0.00023778376440732014,0.0003127734150919,0.00035469099040554,0.00030904506629079374,HAR-RV (OLS)
5347,4.7586096800741645e-05,0.00022255904740840912,2.8420974880269948e-05,9.04139427736544e-05,0.00019263704097653342,HAR-RV (OLS)
27919,0.0003078425866891105,0.00019852118506060362,0.0002235397576607,0.00027704000745652,0.0002990636691462625,HAR-RV (OLS)
11059,0.00029854509730140553,0.00033424855336600004,0.0002927928260409,0.0001817983886192952,0.0002136497937818149,HAR-RV (OLS)
24871,0.00022909404915331537,0.00019913876297101413,0.0004336125957076,0.00031832917860652004,0.00027473018123228763,HAR-RV (OLS)
31733,0.00033950786100404374,0.00029158969363605005,0.0004125502099343,0.00026277978600882,0.0002688362171627376,HAR-RV (OLS)
5297,0.0003715217379530191,0.0006042737710835,0.0003094560546946,0.0002569367714751613,0.00023306484570343177,HAR-RV (OLS)
32751,0.00013935045078875734,0.00043614391469724996,0.0001523000614056,0.00032274663738733996,0.0002268383142365827,HAR-RV (OLS)
8435,0.000203269805205012,0.00023105739492344568,0.0001649654922763,0.00010883468851943584,0.00014155160681604515,HAR-RV (OLS)
23202,0.00023029136620475173,0.00013943849354124723,0.0001507541012721,0.00018247215537943229,0.00019095290475135542,HAR-RV (OLS)
25796,0.00023271936631309335,0.00028786190945907504,0.0001581055304911,0.00028274953570205997,0.0002985647934533375,HAR-RV (OLS)
29583,0.0002203573813791297,0.00010816892928338017,0.0001818024971772,0.00015044307135139538,0.00020480053050324674,HAR-RV (OLS)
18999,0.00032347688724020877,0.0003356572866,0.0003309528099457,0.00034364988558722,0.0003394501146419625,HAR-RV (OLS)
14280,0.0003689466248312501,0.000321275642195225,0.0002675187805862,0.00029097020331118005,0.0003271299374439187,HAR-RV (OLS)
