time_id,pred_RV,actual,QLIKE,MSE,stock_id,model
30128,0.03544376973705409,0.0033101530834984,-6.670893573420241,0.0010325693192376718,40,GARCH
30128,0.03544376973705409,0.0052562089313775,-6.657623543248728,0.0009112888273964215,40,GARCH
30128,0.03544376973705409,0.0036557012062334,-6.668977539864293,0.0010104813009201527,40,GARCH
30128,0.03544376973705409,0.0029736906942651,-6.672576565573514,0.001054306033044965,40,GARCH
24349,0.031998955172840716,0.0012996339125662,-6.882454486173479,0.0009424483258415429,40,GARCH
24349,0.031998955172840716,0.0019072338447765,-6.880551537073794,0.0009055116924858749,40,GARCH
24349,0.031998955172840716,0.0094541445819092,-6.796812368817121,0.000508268484580978,40,GARCH
24349,0.031998955172840716,0.0090613677165905,-6.803914849098308,0.0005261329183131273,40,GARCH
3138,0.03350014463456536,0.0001480857875875,-6.792391505023918,0.0011123598293322741,40,GARCH
3138,0.03350014463456536,0.0020516874053862,-6.788660201258627,0.000989005462095511,40,GARCH
3138,0.03350014463456536,0.0031219332960885,-6.783726364337907,0.000922835724125164,40,GARCH
3138,0.03350014463456536,0.0124520088924038,-6.654250041543336,0.000443024018220459,40,GARCH
2956,0.03179125885712026,0.0045870275943432,-6.876309415873049,0.0007400701985986567,40,GARCH
2956,0.03179125885712026,0.003614757480637,-6.884199467961578,0.0007939152298189631,40,GARCH
2956,0.03179125885712026,0.0077468462185919,-6.837748600825504,0.0005781337791318223,40,GARCH
2956,0.03179125885712026,0.0041029719321592,-6.880471392211515,0.0007666412328389695,40,GARCH
4927,0.03414772973411468,0.0041840250462533,-6.73910543884922,0.000897823598621366,40,GARCH
4927,0.03414772973411468,0.0019459456507329,-6.750870934197881,0.00103695489815274,40,GARCH
4927,0.03414772973411468,0.0011104274243278,-6.753060906501524,0.0010914633439082495,40,GARCH
4927,0.03414772973411468,0.0003209582999409,-6.754030005534586,0.0011442504656598352,40,GARCH
32639,0.03586285672768984,0.0023961973269804,-6.65164198044343,0.0011200172914430937,40,GARCH
32639,0.03586285672768984,0.0030946775819622,-6.648659992238896,0.0010737535645264998,40,GARCH
32639,0.03586285672768984,0.0034950649501147,-6.646608551141681,0.0010476739445564607,40,GARCH
32639,0.03586285672768984,0.0011165052745229,-6.655137060216664,0.0012073089393069962,40,GARCH
2566,0.03078466719937647,0.0042910436464861,-6.942047771979874,0.0007019120889622672,40,GARCH
2566,0.03078466719937647,0.0071976918601121,-6.9068110274017185,0.0005563454056550655,40,GARCH
2566,0.03078466719937647,0.0156727046770955,-6.70228662499004,0.00022837141127482455,40,GARCH
2566,0.03078466719937647,0.0001138629646482,-6.961463382001117,0.0009406982324050255,40,GARCH
29240,0.03086291884099239,0.003684336883479,-6.9421487282745735,0.0007386753172212723,40,GARCH
29240,0.03086291884099239,0.0038842514728316,-6.940560234998375,0.0007278484929618639,40,GARCH
29240,0.03086291884099239,0.0036471274084516,-6.942435126467154,0.0007406993032995608,40,GARCH
29240,0.03086291884099239,0.0041606697554249,-6.938225623786795,0.0007130101062276898,40,GARCH
25340,0.03547791945666629,0.0038752502634434,-6.665758351128983,0.000998728700136279,40,GARCH
25340,0.03547791945666629,0.0067732614252466,-6.641241049000841,0.000823957392700747,40,GARCH
25340,0.03547791945666629,0.0019575377677578,-6.674645110182053,0.001123615988570112,40,GARCH
25340,0.03547791945666629,0.004133707971408,-6.66411379299282,0.0009824595936325977,40,GARCH
7621,0.02969233321397269,0.0062874444692229,-6.98889342718629,0.0005477888171541154,40,GARCH
7621,0.02969233321397269,0.0089924823054737,-6.942011444971225,0.0004284838276340865,40,GARCH
3626,0.033973413798149776,0.0023787844491751,-6.759451354405293,0.0009982206036990918,40,GARCH
3626,0.033973413798149776,0.002780839974885,-6.757654032996581,0.000972976661719823,40,GARCH
3626,0.033973413798149776,0.0068529227624764,-6.723665363261638,0.00073552103401604,40,GARCH
3626,0.033973413798149776,0.0059519496155701,-6.733660959934375,0.0007852024549355957,40,GARCH
13735,0.02725067306593461,0.0156938921684414,-6.873683604605476,0.00013355918471266397,40,GARCH
19136,0.0315725058308006,0.0012056189230286,-6.909479062181891,0.0009221478204694146,40,GARCH
19136,0.0315725058308006,0.0025152834667915,-6.904590397572001,0.0008443221715114707,40,GARCH
19136,0.0315725058308006,0.0071840669329004,-6.859161910142294,0.0005947959518766117,40,GARCH
19136,0.0315725058308006,0.0013072545946412,-6.909222850642065,0.0009159854323878482,40,GARCH
6085,0.030045367341246087,0.0055541392825248,-6.975920952544718,0.0005998202518242969,40,GARCH
6085,0.030045367341246087,0.0056532134170429,-6.9746909435413205,0.0005949771730620209,40,GARCH
6085,0.030045367341246087,0.0042646639174363,-6.989946394935865,0.0006646446690264377,40,GARCH
24600,0.03269925308608037,0.0031398631948971,-6.831585769883321,0.0008737575307389878,40,GARCH
24600,0.03269925308608037,0.0065321035407078,-6.800900796983993,0.000684719715329892,40,GARCH
24600,0.03269925308608037,0.0023633191318304,-6.835582495555777,0.0009202688888766162,40,GARCH
24600,0.03269925308608037,0.0038321089000872,-6.827071991369764,0.0008333120134549193,40,GARCH
