time_id,pred_RV,actual_RV,rv_d,rv_w,rv_m
30128,0.007112234627953702,0.0037989384788435997,0.0019509271559882,0.005312967910932599,0.0067207431293424755
24349,0.005220101567622453,0.0054305950139606,0.0042961957245902,0.0048441112405965,0.005310710780702
3138,0.004201806585661164,0.0044434288453665,0.0035968165072103,0.00513879364653998,0.005578873462286143
2956,0.008268877151248848,0.005012900806432826,0.0062464369883638,0.005356909236239179,0.0061260118777728065
26159,0.004506221203931956,0.00250522793722215,0.0039624544774368,0.00272021351237602,0.006624025072442025
4927,0.004687640907673995,0.001890339105313725,0.0006512780853867,0.00215685813018392,0.003498747796269619
7564,0.004711795793249526,0.0048046706759605,0.0029693606165516,0.0033120043267500197,0.004172657110289056
32639,0.005050965832660878,0.0025256112833950497,0.006636374102008,0.00390343388224564,0.005731635968636663
2566,0.0027658573298721296,0.0068188257870854755,0.0004190026645239,0.00487366938927502,0.0044715833776680005
9770,0.0032764223919380994,0.0015507288436633262,0.0034990200537499,0.0044639967066197,0.00418217537520395
30720,0.002807769732639214,0.003209255517762475,0.0025366215384177,0.0009624877586576059,0.002162293959562439
29240,0.001985266857972308,0.003844096380046775,0.0024383597314817,0.0045621593757501,0.006696049676330288
25340,1e-08,0.00418493935696395,2.530674051102601e-05,0.0033213264507593854,0.006253468640824826
7621,0.005852895920165685,0.0064041285962775,0.0036571820257933,0.00415320547229624,0.005616840704069426
3626,0.005734508853920892,0.00449112420052665,0.0042620351282303,0.0058626564812247995,0.006283247126176275
19725,0.0065618092444150716,0.0067173886088018496,0.0073444912167367,0.0061064071348177,0.005893161950193325
28770,0.004841387797366427,0.0040798635821173495,0.0040317290014126,0.00632912970067538,0.004717981439188756
427,0.0047426588214840165,0.0033785197612733247,0.0098370989012357,0.0064844398228678605,0.005266341195023363
3002,0.003106316911810584,0.00223671510544595,0.0034755555604493,0.00173803318879088,0.0019604516609631
13735,0.00493463190387667,0.00879335001895945,0.0048541515534623,0.0055804667727667595,0.004145506741027281
18180,0.00251347464267556,0.0028171763504509003,0.0026997567801763,0.00280075602146616,0.004167283556807443
8913,0.003305944947674732,0.004195538724836975,0.0038783327959866,0.0047256191677946795,0.0038222837188963917
18911,0.004297963295258875,0.0026013413246570253,0.0027526205338443,0.004122900729735179,0.002914890171611277
28319,0.004620959483616552,0.00285739078048795,0.0044005476313265,0.00414907281538898,0.004119676762337582
5787,0.004018704027096124,0.003029074787875475,0.0065792545247546,0.00441345354740616,0.003614113988858081
6068,0.004270552240463828,0.003322908548319475,0.0050693279355671,0.00258819328369672,0.0033983668763373186
7752,0.002983343573667318,0.0031583222065701255,0.0044411152824253,0.00297214201652096,0.0037830016799042495
19136,0.005390302137410852,0.003053055979340425,0.0060049971784978,0.006549898229565139,0.005633712444813794
13241,0.004545125657264514,0.003476708188557125,0.0037625739559814,0.0034212468452786402,0.0043801386807268555
29431,0.00459996641090662,0.0027258110618987247,0.0032591152381653,0.003967304665349,0.004261705455014713
5025,0.0024797467839803725,0.00124691467200705,0.0039279241378261,0.00439154764020704,0.0037804288154464375
18656,0.0035520403802513888,0.0057532858912439505,0.0041823783375675,0.0038066693868842997,0.0036820321356824813
12998,0.0037682003619030377,0.002721650249404725,0.0042607778570263,0.0026095854455247002,0.003068364653155669
7632,0.005057864118127361,0.005084642558408025,0.0064826181367178,0.00478455214445008,0.004651240484362731
14582,0.0012237045286944146,0.004223164541403425,0.0021455502686035,0.0030562424606800005,0.005639968737442287
9779,0.002043940951940517,0.005779056255427075,0.0051414067943102,0.003965888746298179,0.003182640654501725
10017,0.0055600504249751215,0.005857763300096625,0.006692120582219,0.006122462693693101,0.005324500636538094
18174,0.0032998368855923508,0.0030649056002916746,0.0040273896540014,0.0029960557203276604,0.00427479533471985
17644,0.003859231495116456,0.003495152764772,0.0045036719628956,0.005316342814757799,0.0038803983541482187
1209,0.0069810013397793025,0.00266053039529875,0.0048811422031682,0.00431501144819258,0.00564673864685585
26069,0.003504021376749966,0.003318288636177375,0.001768981339172,0.0023172419804320405,0.0033468428981202752
1722,0.0030891298374440017,0.003805574457911275,0.0044329713322715,0.0032430315910773598,0.0037899040208266496
15352,0.003743873653018948,0.0020429930962662995,0.0023550599787181,0.0018377004415555801,0.002840595186528019
21307,0.0036327229975734797,0.0019883983475604498,0.0024390089565764,0.0028402897549673596,0.004164210469053475
2946,0.0025092286382039034,0.004399356414901275,0.002741839570208,0.00210951513271132,0.002780028319960558
13851,0.007110752815517981,0.00205490142343385,0.0055605950201739,0.00477892302696342,0.00477225284180075
19262,0.006320891281867474,0.00468525932293325,0.0042364538465701,0.00454770820622144,0.005054115788492868
22887,0.0047050462496848015,0.001862762470418225,0.00310482887379,0.00463349780738848,0.0035258830974949753
21655,0.003998440525192843,0.0032194499247272246,0.0048099282442647,0.004086912160278561,0.0038193742597373436
8256,0.004071383675597843,0.00272871905368005,0.0007431061128816,0.0034485473283108804,0.004013297938126294
11113,1e-08,0.002481965472485925,0.0013378510067308,0.0031785451975611,0.0030133383954310993
9976,0.004392750601833882,0.0028470946690852747,0.0006063167246155,0.00236251742588988,0.0044946603874189564
7316,0.004583463946106015,0.0012268977243748,0.0023288776487394,0.00419639628111022,0.0037794196954959998
6029,0.003367871468917045,0.004929130967750325,0.0012373071590256,0.0028103340461799,0.0034704132846519625
14632,0.0030551973413556373,0.002757289148094625,0.0016651137754968,0.00316556119653534,0.00362579146301415
4037,0.005928535785344509,0.002644352952864525,0.0037158569478109,0.0039847658632715405,0.004624818630605194
31338,0.0016530977046816924,0.0014075686746940251,0.000801884411905,0.00127260885352974,0.0020850582268224812
6085,0.003268955398347646,0.0043456558152295,0.0035884344951629,0.00372512349454936,0.006020051359098994
19639,0.004490086871434998,0.001888715219564475,0.0028302883615941,0.00409168769565974,0.004975444039813563
31046,0.0031820618089535638,0.003417373172117425,0.0012791312115337,0.00160183150081914,0.0021539328898240364
1813,0.0036043362981309245,0.0030995493740527003,0.0029105418955429,0.00392555659672754,0.004217567214784607
20086,0.0010298762563533568,0.0014282651447768998,0.0009552817896338,0.0014626415225533801,0.0027852019130721875
8186,0.0027052415043555683,0.0023180086179871,0.0030862183013047,0.0036905205291755004,0.0031485181912730875
18479,0.0023675252102252327,0.0025589646007224747,0.0027467663839965,0.00323282308957022,0.0028119907446746877
9687,0.005284034305076854,0.001244085644508575,0.004257028788627,0.00404450950362408,0.0048883781948258
3580,0.003330670944058667,0.002351858099155875,0.005956039819391,0.0035791194819693602,0.004715754956964838
20785,0.0018318890912063504,0.005403584319089875,0.0041042209579598,0.00330801480891502,0.003398072563698269
25197,0.001071685664985788,0.00330230331602495,0.0009018547320158,0.0023016777540012198,0.004006066117548963
24600,0.006463493438665569,0.003966848691880625,0.0063463908024844,0.007011492940806161,0.005711096545819562
31170,0.0013143465416326989,0.0022899754681028,0.0015882685752057,0.0016256348819024997,0.0032738753148366627
20498,0.002963845322193924,0.002727957859870225,0.004437696831497,0.00397630118165664,0.0046819404673276435
17634,0.0021978820215567234,0.00374951914180775,0.0020845380728485,0.0026355685898138198,0.004374246536801725
16839,0.0027530176367253096,0.00361143833050555,0.0024066270046125,0.00308132683594776,0.0035583154682244625
487,0.0027357635454464367,0.0018819950562185502,0.0028051492949021,0.00188213277040548,0.003149555512318094
9674,0.0032091808637133984,0.003915365544354275,0.0037366212453754,0.00374866542263362,0.0034663257378640686
9973,0.004307104483745239,0.004302001239000675,0.0010274569951265,0.00309971917349828,0.0037211079223375
886,0.005391328190514274,0.004055617708804025,0.0052062335336157,0.00452523661487058,0.005066264995503368
11043,0.00205350228403022,0.0021030344672273,0.0027672581056393,0.001638624533639155,0.002946664626545911
11686,0.004652367130221937,0.0022912387443014,0.0072233515594386,0.00332539152817026,0.003203587576534225
14276,0.005063532500035333,0.0018574907313932002,0.0041064573303807,0.0027435935171564,0.0032010310677649378
17293,0.004385463283767065,0.005745015198956975,0.0044325755361772,0.00464496740802694,0.003515381549410956
20434,0.003923327965958991,0.002157485271645975,0.0031094537180719,0.00352896623734972,0.004471124065227474
9890,0.0024019807640244077,0.002435956711060675,0.0028314563402692,0.0029680006482920803,0.0026546071864694877
1980,0.0021766439008139076,0.001269476267477,0.0040990360440815,0.0022020015630677,0.0022842398472623813
9932,0.003121864031282163,0.004966501539206801,0.0043324239656817,0.0038234805220855204,0.0033072164675353624
18565,0.004466184722044918,0.005078271484960224,0.0026799579253921,0.00410743866820212,0.005154622921794931
11898,0.0018904277864416157,0.00257659242590125,0.0022323331722839,0.0013583933999349,0.0024611148247322186
1191,0.004174566002025681,0.001821394767058375,0.0038216393744177,0.0035202477419873203,0.004339851458781163
6398,0.004910801469486218,0.0033132676476317,0.0041430097229869,0.00345409759018352,0.004576056773342543
16694,0.001576172883361553,0.004189412749404025,2.1045219365197346e-05,0.0017554362236308994,0.003105486478945837
25148,0.0036242713728838858,0.0018600489804898501,0.0033806146049486,0.00328546902861966,0.003497301646540894
32173,0.0033407131464363946,0.0013028373233549251,0.0026140749067594,0.0027766098840184,0.004025120046847375
20776,0.002912625171645444,0.00192744875037885,0.0035672579218494,0.0032977439813505634,0.002606743582082026
4997,0.0038019097310908493,0.0018102817924549,0.0028102878521192,0.00159575244432794,0.002484935551436444
21038,0.004889561724624222,0.003428609142335,0.0048946758580824,0.0054342528988273395,0.0051093368551924
27514,0.0029401813413433182,0.002846062595822125,0.0049553425285104,0.0037777915025760194,0.003077976258187106
17606,0.0028415741405384883,0.002649449407876025,0.0029751577889013,0.0029085896497523397,0.004400797995832944
29106,0.00253531311986031,0.00236616376431745,0.0035518965543085,0.0034018629671459404,0.0028071710027426314
11700,0.0037754718687132583,0.00162820034323095,0.0044445408012019,0.0040206812269449,0.0036375160941860625
8454,0.0011499384895216165,0.002455936927516625,0.001290660146986,0.00161911600593318,0.002469977251264677
9557,0.0028825567904624564,0.0029058060267289996,0.0030420968574003,0.00353954801942342,0.0042667543035076185
13071,0.0016484882714153395,0.0029421894813667247,0.0029883550012696,0.00272656760352034,0.003234695906596619
9427,0.00269730700367012,0.0035584673212608,0.0006014524158306,0.0031787930195795004,0.003683906960304694
8441,0.0017999248197855889,0.0022623498060111,0.0034770500484328,0.0022428770989869,0.0030513426147504626
28619,0.004366597354692845,0.003384826977679,0.0045472811593744,0.0038036859081857595,0.0039043188893357625
254,0.0035296643057194034,0.004389433849320825,0.0035081358531352,0.00325810188579368,0.003311293733501781
2178,0.0027203096747126796,0.001400861420087925,0.0027569691664958,0.00233669761576618,0.0025755755301754314
32186,0.0033294981123751744,0.003676282224034075,0.0036277156733006,0.0030228567033038197,0.0034539137846466873
19660,0.001987208672082906,0.0048610424429472,0.0026362275729925,0.0020270524392152797,0.0029095713244138
4850,0.003437895447095009,0.00345160574303525,0.0043383627380832,0.0022607710764304604,0.0030456360977323626
24572,0.0056033613022288715,0.0061361041958474995,0.0063207045692415,0.0051400000223754605,0.0037840426834091314
15584,0.0035164856261245235,0.003051662302421825,0.0020914201713879,0.002359705875561615,0.003057233335642542
1291,0.00360488672979057,0.0022124845562092,0.0015836033834411,0.0035074296899772995,0.0036011545602604314
29802,0.0039921145266704015,0.00386011894821075,0.003518960979595,0.0037827758352472,0.003962326732391512
8447,0.008196528719663082,0.004391710376596275,0.0071637366949065,0.0045749647687982195,0.0033826286758682936
16774,0.0035554146084816347,0.0023077896757894498,0.0034221562323506,0.0033695028947092207,0.004983974066862781
7043,0.003044693601516719,0.0039188025640196755,0.0052055959254887,0.00370081540169668,0.003649568601040669
31528,0.0038437923429680623,0.004400677462766675,0.005028530431039,0.00485178928069294,0.003892942166123569
1565,0.003424248845882532,0.0022197037060059503,0.0030885456838401,0.00252366485436306,0.004074961781059832
27669,0.001957552350252259,0.0021804362490655503,0.0033089761982675,0.00235167292673298,0.0023647609805915936
17324,0.003887992373934144,0.0046966670243462506,0.003540942319752,0.00401600650267476,0.003900588997500225
19729,0.0017998790809793976,0.002385167684983899,0.0027316364002494,0.00238357145318112,0.0029436360975515752
1744,0.005578964074699478,0.00339136040417955,0.0018176330327267,0.00298348863063196,0.002903821298887556
8647,0.0024185851920340814,0.00146688598002145,0.0018483505130453,0.0023704701236544395,0.0023006724510872996
7277,0.0037829150264391247,0.0049491012324891495,0.0018429452459028,0.0045569020511853995,0.004934758797015563
30700,0.004100286399723809,0.0021505527148132997,0.002391250968727,0.0034954642641371603,0.0036307481352685746
9610,0.00153231479102629,0.0017130825028228,0.0037499069607142,0.00226243861911938,0.0026554915805659875
15824,0.002792772264506445,0.002736812085510575,0.0030375048530396,0.0028228300191025604,0.0038417212856264376
