time_id,pred_RV,actual,QLIKE,MSE,stock_id,model
2946,0.04020157913906898,0.0060179428667144,-6.405289653301197,0.0011685209888006357,103,GARCH
2946,0.04020157913906898,0.0042564290459426,-6.416488031013872,0.0012920538152173832,103,GARCH
2946,0.04020157913906898,0.0011950563972588,-6.4268143331776315,0.0015215088164073547,103,GARCH
2946,0.04020157913906898,0.0013799322653082,-6.426519776195316,0.0015071202659909801,103,GARCH
8186,0.04000111676547926,0.0067755726377425,-6.409004673972077,0.0011039367825841828,103,GARCH
8186,0.04000111676547926,0.0075751562252767,-6.401833444864208,0.0010514429169547735,103,GARCH
8186,0.04000111676547926,0.0038076659072324,-6.428634868408241,0.00130996588502833,103,GARCH
8186,0.04000111676547926,0.0017671317615957,-6.435744199553832,0.0014618376092771928,103,GARCH
20785,0.036460106692270296,0.0004669485932488,-6.622909144842333,0.0012955074299411567,103,GARCH
20785,0.036460106692270296,0.0039151904800721,-6.611542088593404,0.001059171571259001,103,GARCH
20785,0.036460106692270296,0.0032206825834233,-6.615270196153143,0.001104859315087799,103,GARCH
20785,0.036460106692270296,0.0056071498236499,-6.599422224477539,0.0009519049475369504,103,GARCH
18656,0.037863573844795384,0.0106431398424331,-6.468518886855653,0.0007409520272769609,103,GARCH
18656,0.037863573844795384,0.0012076861025671,-6.546514145453564,0.0013436541061708418,103,GARCH
18656,0.037863573844795384,0.0056596505028472,-6.525188763868968,0.0010370926786140754,103,GARCH
18656,0.037863573844795384,0.0066842621538078,-6.5163667258906175,0.0009721494775237551,103,GARCH
14582,0.036767624148803295,0.0022514126294868,-6.602525649972311,0.0011913688576461968,103,GARCH
14582,0.036767624148803295,0.0012467561006913,-6.60512537388653,0.001261732066891384,103,GARCH
14582,0.036767624148803295,0.0021685157191623,-6.602796683138271,0.0011970983041260544,103,GARCH
14582,0.036767624148803295,0.0066353343586394,-6.5737069442536,0.0009079548879984153,103,GARCH
26292,0.03241330657394736,0.0117841865473913,-6.726196506052391,0.0004255605930700562,103,GARCH
26069,0.03740825115147224,0.0010869657016846,-6.570883659584393,0.0013192357767249554,103,GARCH
26069,0.03740825115147224,0.0131971856287336,-6.447268520377296,0.0005861756937463437,103,GARCH
26069,0.03740825115147224,0.004482389558274,-6.557370275928504,0.001084112361654447,103,GARCH
26069,0.03740825115147224,0.0028475739513813,-6.565933469811693,0.0011944404085288858,103,GARCH
18231,0.0389824575625507,0.0067322152830831,-6.459462278810305,0.0010400781270843596,103,GARCH
18231,0.0389824575625507,0.0049444516085073,-6.473199236798591,0.0011585858493274937,103,GARCH
18231,0.0389824575625507,0.0053487219407678,-6.4704609260119605,0.001131228171875988,103,GARCH
18231,0.0389824575625507,0.0034551572584876,-6.481431157452812,0.0012621890668950819,103,GARCH
9932,0.03928851419271168,0.0053585219671768,-6.45504416019141,0.001151244372424857,103,GARCH
9932,0.03928851419271168,0.0033914052150268,-6.466194891873946,0.001288602432955784,103,GARCH
9932,0.03928851419271168,0.0082656597683206,-6.429384858307515,0.000962417496636961,103,GARCH
9932,0.03928851419271168,0.0098027006194031,-6.411393127503609,0.0008694132020799083,103,GARCH
15883,0.03600363887410811,0.0056213169350056,-6.623893358009826,0.0009230854864112696,103,GARCH
15883,0.03600363887410811,0.0036512814596669,-6.637985684726546,0.001046675030271749,103,GARCH
15883,0.03600363887410811,0.0085419162268266,-6.591982271860764,0.0007541462107562143,103,GARCH
15883,0.03600363887410811,0.0069007190349423,-6.611534190677193,0.000846979943164911,103,GARCH
20776,0.03652266412130382,0.0062018006113772,-6.590810167034191,0.0009193547639875996,103,GARCH
20776,0.03652266412130382,0.0077703435555909,-6.574380280169152,0.000826695937913518,103,GARCH
20776,0.03652266412130382,0.0032890771236155,-6.611534508431673,0.0011044713047329178,103,GARCH
20776,0.03652266412130382,0.0058540296833722,-6.5939533198874365,0.0009405651382874852,103,GARCH
9779,0.033221593931212476,0.0107149021285142,-6.705085925943116,0.0005065511759016458,103,GARCH
1722,0.034783633947699844,0.0020535946204154,-6.713730967431728,0.0010712554743655864,103,GARCH
1722,0.034783633947699844,0.0044551012400649,-6.7008119982501375,0.0009198198961980824,103,GARCH
1722,0.034783633947699844,0.0079864294910605,-6.6644990089767,0.0007180901666909315,103,GARCH
1722,0.034783633947699844,0.0095956514445643,-6.641114065768503,0.0006344344625782624,103,GARCH
29106,0.034143656694666076,0.0101570592680399,-6.665862492205236,0.0005753568561070295,103,GARCH
18180,0.03644599266620379,0.0031903585006713,-6.6161848768920555,0.0011059372037517318,103,GARCH
18180,0.03644599266620379,0.0021917444439822,-6.6202311026313385,0.001173353521269571,103,GARCH
18180,0.03644599266620379,0.0022610580913518,-6.619998747310581,0.0011686097518869112,103,GARCH
18180,0.03644599266620379,0.0028811310910038,-6.617598304826905,0.0011265999325623369,103,GARCH
29362,0.005794143091270274,0.0184764157578124,-0.13331239521043337,0.0001608400399885215,103,GARCH
