time_id,pred_RV,actual_RV,rv_d,rv_w,rv_m,model
5,0.00044528553088091157,0.00047195627787555004,0.0002253486963957,0.00049393630899312,0.0006671084061840437,HAR-RV (OLS)
11,0.0001629385883354679,0.0001471411102289955,3.0245749517224303e-05,0.00013154463295107197,0.00015420919471116024,HAR-RV (OLS)
16,0.000395093698964781,0.0002321029696163028,0.0002420586415181,0.0002886535376199969,0.00040729198377264283,HAR-RV (OLS)
62,0.00022420685632169388,0.00018299686441851333,0.00030829636855,0.00019651086153268303,0.00022211839174513605,HAR-RV (OLS)
72,0.0009410930441545496,0.00046632097484483864,0.0006986975576315,0.0008261148827814599,0.0009165992917015188,HAR-RV (OLS)
97,0.0011340470719111708,0.000979826032450625,0.0006086070247422,0.00108175560296918,0.001141092618780406,HAR-RV (OLS)
103,0.0004963635282259518,0.0004589291524335,0.0004433769767492,0.0004738183940973599,0.0004893794389349875,HAR-RV (OLS)
109,3.4597858011002885e-05,0.00034168031092815,0.0002479659956398,0.00018929137108046,0.00034829423549036876,HAR-RV (OLS)
123,0.00036686881901119156,0.0004811117581256,0.0004972125151049,0.00036705834741289996,0.0005518063384072125,HAR-RV (OLS)
128,0.00036501521603350315,0.000336960740918264,9.45811286021703e-05,0.0002689415039221141,0.0003698267722010294,HAR-RV (OLS)
146,0.001348736962308914,0.00087418539093345,0.0011126677432813,0.0013616372585322398,0.0012892109564461127,HAR-RV (OLS)
147,0.0004524614719105479,0.0003882955321580601,0.0006332872826854,0.00046439360455440004,0.00046555338088096246,HAR-RV (OLS)
152,0.00032991209980996126,0.00025006183561665,0.0001392972013451,0.00020975568981621852,0.000268925291301437,HAR-RV (OLS)
157,0.0011566174720669844,0.0014414255226512752,0.0006103248387582,0.00112049389322376,0.0011523272789119438,HAR-RV (OLS)
159,0.000528569076245002,0.000550086831096,0.0003758468736813,0.00043579420382777994,0.0004692782721459313,HAR-RV (OLS)
169,0.00048200457551201756,0.0002335636290306583,0.000343849571409,0.00031212092550786,0.0003490128922864687,HAR-RV (OLS)
207,0.0015887978312154633,0.001865863276493075,0.0015527978561209,0.00159797872795058,0.0016550722847378937,HAR-RV (OLS)
211,0.00032992063379546125,0.000448016292249125,0.0003895904561047,0.00033915188799898,0.0004599585132252375,HAR-RV (OLS)
213,0.0006624735587539218,0.000626423694348225,0.0005499530476963,0.00073870276699724,0.0007215876989324625,HAR-RV (OLS)
218,6.837385853922267e-05,0.0003363619571673,0.0,0.00012464850903806912,0.00021801259250600272,HAR-RV (OLS)
227,0.0010619011066323536,0.0009720965100167751,0.0007224333818551,0.0010876479217925001,0.0009610687931721312,HAR-RV (OLS)
229,0.0003640969468880346,9.917375014611647e-05,0.0001845824041308,0.0002498117777021275,0.0001319038647229842,HAR-RV (OLS)
232,0.0006851421704222832,0.000700327061410425,0.0008482493794051,0.0007564576035569599,0.0006677869674570562,HAR-RV (OLS)
250,0.0003748715362024771,0.000337570439981225,0.0001850397975,0.0004529305265877601,0.0004053287790609187,HAR-RV (OLS)
254,0.002127703103692921,0.002118405784248375,0.0015789242897883,0.0018659320641051399,0.0019587458994676753,HAR-RV (OLS)
256,0.00029352855347323777,0.000368268538116525,0.000227215459266,0.00032191687077766,0.0003679738296965937,HAR-RV (OLS)
266,0.0010032924701151033,0.001117240682451075,0.0008969730885971,0.00087592697462928,0.0008865780406975626,HAR-RV (OLS)
273,0.00022047653932374787,0.0001651043011361827,0.0001270193695939,0.00017533982135067998,0.00020670414604803748,HAR-RV (OLS)
289,0.0007653523069608132,0.000680653578125225,0.0003675001720743,0.0006061462902092199,0.000590729473540075,HAR-RV (OLS)
297,0.0004352764729564744,0.0004989428259661751,0.0004068076319948,0.0003664951841459799,0.00041107209843746435,HAR-RV (OLS)
303,0.0008080952587959347,0.00045786569151092503,0.0008405185290991,0.00078275105786192,0.0008599718091768312,HAR-RV (OLS)
309,0.00046077173729542524,0.0005229499466767749,0.0006367768229172,0.00035218037954425996,0.00037308175937398127,HAR-RV (OLS)
310,0.004217739770789736,0.003768249276106625,0.0020939386087131,0.00410396920040474,0.0046358043411166994,HAR-RV (OLS)
317,0.00033431679824551746,0.00040684544506862505,0.0003763062190299,0.00034605638418998,0.000339439569918425,HAR-RV (OLS)
319,9.896757678324144e-05,0.00018209498451631764,1.2756426946558685e-05,9.048608672274586e-05,0.00022976490466678683,HAR-RV (OLS)
325,0.000690390139666087,0.00066090067185385,0.00073158172076,0.00071557261092232,0.0006316541217624374,HAR-RV (OLS)
326,0.0018591469880436685,0.00094118325340535,0.001798511014161,0.001386790964577,0.0015096519072229564,HAR-RV (OLS)
335,0.0008441512854904935,0.0007874492144932,0.0007206355345639,0.00087161682355614,0.0008881566179137938,HAR-RV (OLS)
337,7.397421384068792e-05,0.00029932764687049576,0.0001732593636733,0.00031953235353602,0.00021848659394688272,HAR-RV (OLS)
358,0.0010508355083944194,0.0013130930247450751,0.0014476946278572,0.00107766146424888,0.0010725259079547812,HAR-RV (OLS)
371,0.002205004180309703,0.0022427914357490003,0.0016488906045333,0.00202012104721114,0.0021894995778406314,HAR-RV (OLS)
373,2.844076768706693e-05,0.000359816039209125,0.0003416124536524,0.00028565664124292,0.0005111569518319938,HAR-RV (OLS)
380,0.00034682028448104556,0.0004917494171559249,0.0003086142027224,0.00051724462148644,0.00048429900390636253,HAR-RV (OLS)
381,0.0002267944359209446,0.00024013857698929422,0.0002619934987343,0.00022582668169280002,0.00021882138728707235,HAR-RV (OLS)
411,0.00015417012319167802,0.00040153726991211565,0.0001165107344742,0.0001353544781570981,0.00018067259146218066,HAR-RV (OLS)
420,0.0011552901290363747,0.00157587714934085,0.0015968726083909,0.0014777537425856,0.0012619452982742811,HAR-RV (OLS)
424,0.0003782109458703208,0.00032104309087235003,0.0004321243914524,0.0003104262459836905,0.00031753840107228283,HAR-RV (OLS)
427,0.0029834338221981765,0.00298150515859275,0.0032555721538119,0.0036885143142718598,0.003062811979078781,HAR-RV (OLS)
436,0.0001361895645899334,0.000352781761145425,9.256356339490564e-05,0.00015728103857700005,0.00024616954164835,HAR-RV (OLS)
438,0.0001753852986366301,0.00027455666182795,0.0001293728479345,0.00026758274468843997,0.00037502200589931253,HAR-RV (OLS)
454,0.00018915257625135907,0.00011699584123902531,8.601998024618718e-05,0.00023410207678759747,0.00017604457813192312,HAR-RV (OLS)
465,0.0002666882862074445,0.00036396345956145,0.0003071336065637,0.00027848961578329993,0.00030911681871824957,HAR-RV (OLS)
468,0.00022578019683042503,0.00032797374588241384,0.0003083475244107,0.00029307367420036,0.0002378564476946624,HAR-RV (OLS)
487,0.0017821475694158595,0.0016793104098853,0.0020795333485171,0.00188265401788272,0.0023209598468533184,HAR-RV (OLS)
493,0.0007865252487092248,0.0004374103003926999,0.0006244832807796,0.0008605910630840801,0.0008529152966976438,HAR-RV (OLS)
506,0.0005001443016152908,0.000381472671616175,0.000502818428061,0.00044066312656882,0.0004966205181455562,HAR-RV (OLS)
535,0.000429518132697183,0.00038776089600285005,0.0002706040529473,0.00040725512615976,0.0003832860847726,HAR-RV (OLS)
536,0.0007558783183120867,0.0008266382587515749,0.0009021997475241,0.00086842590174822,0.0008296367590852438,HAR-RV (OLS)
539,0.0004977681574695873,0.00040938790714167497,0.0008262195362978,0.00055879413899818,0.0005765781113114,HAR-RV (OLS)
545,0.0002024315045327518,0.00019271819782440628,0.0003070610498894,0.00016323765150647287,0.00018957841061492458,HAR-RV (OLS)
554,0.0002283333255074778,0.00030956713020420003,0.0001680388672343,0.00027272317754306,0.0001947857197978287,HAR-RV (OLS)
568,1e-08,0.000517662439520025,0.0007335131419362,0.0006870843123799599,0.0004949939043352625,HAR-RV (OLS)
579,0.000554832406360029,0.000961813197548175,0.0010378602243981,0.00060441057871626,0.0005498869103035876,HAR-RV (OLS)
589,0.0022617461976553403,0.0013197847681303751,0.0014743208089455,0.0011197235716994,0.001187728698754625,HAR-RV (OLS)
591,6.720846382424716e-05,0.00043925874160275,5.61331550114473e-05,0.00018411012817961874,0.00030432118332485793,HAR-RV (OLS)
595,0.0005488159238404319,0.00028302749503922504,0.0003384501992899,0.00031553793221546,0.000391789614159025,HAR-RV (OLS)
611,0.0005675923212108664,0.000433864305622775,0.0003403114163152,0.0005570678629836,0.000485308517533475,HAR-RV (OLS)
618,0.0005248001722509851,0.0003125891140832,0.0006597710794788,0.00048858394068212,0.000434042400872775,HAR-RV (OLS)
627,0.00037974124694962607,0.000291015666162475,0.0003164295668209,0.00029092154181244005,0.00030040558614570663,HAR-RV (OLS)
633,0.0006527958329489831,0.0004634048515745249,0.000314325287662,0.0005526032525751,0.0006451025246555124,HAR-RV (OLS)
640,0.0016422059989029234,0.00137075483805115,0.0014298672627068,0.0014270030535357202,0.0016674952276181188,HAR-RV (OLS)
646,0.00027894090339130326,0.000250412608697175,0.0003306059661199,0.00030952123052676,0.000300606367766375,HAR-RV (OLS)
650,0.0006210610340927358,0.000574049268132625,0.0009890785020456,0.00041221184285178,0.0003929602733638998,HAR-RV (OLS)
652,0.0003298373758871856,0.0002987535959536,0.0002766516052377,0.00026554313760151994,0.0002686015571801839,HAR-RV (OLS)
659,0.0003316077382513491,0.0004523564883111,0.0007700849813247,0.0003995645136433201,0.00039135814244919997,HAR-RV (OLS)
675,0.0004107814681642407,0.00033389534714190004,0.0005342559283701,0.00047447308875814,0.0004461835772106625,HAR-RV (OLS)
697,0.0006305913663348492,0.000681069902822825,0.0006042278222327,0.00046883736006896005,0.0005831080560475313,HAR-RV (OLS)
709,0.0011076426488084666,0.000785997855924075,0.0014542319132461,0.0012303075327774198,0.0013052461892007748,HAR-RV (OLS)
725,0.0004254091463830015,0.0003977214804615097,0.0007692672880121,0.0005204708022006199,0.0004964916278991436,HAR-RV (OLS)
728,0.000865311090844629,0.0007757719648729,0.0006562471504155,0.00074500721804882,0.000850966050350275,HAR-RV (OLS)
735,0.0014823890040554242,0.001024543379505825,0.0016598791528513,0.00111972192628572,0.0009699231314032563,HAR-RV (OLS)
745,0.0006208480000187519,0.00036777982513025,0.0006707969090993,0.00061678313303886,0.0004307110072342875,HAR-RV (OLS)
746,2.8473970197877925e-05,0.00017846640136916347,5.74505342683241e-05,5.427465351812063e-05,0.0001308401689322832,HAR-RV (OLS)
748,0.0012187791780067562,0.001420429261234725,0.0017627713759039,0.0013415505393011202,0.0011936734043661687,HAR-RV (OLS)
