time_id,pred_RV,actual,QLIKE,MSE,stock_id,model
19725,0.041886489903422856,0.0068888769889375,-6.318535024069379,0.0012248329097121525,88,GARCH
19725,0.041886489903422856,0.0015034436404893,-6.344295553668577,0.0016307904254742318,88,GARCH
19725,0.041886489903422856,0.0054980578001254,-6.3283544610970734,0.001324117990936289,88,GARCH
19725,0.041886489903422856,0.0048626056671247,-6.3321069764109525,0.001370768003942807,88,GARCH
16839,0.031670571757787744,0.0043121526701606,-6.886196150663886,0.0007484830949742412,88,GARCH
16839,0.031670571757787744,0.0027400323029648,-6.897249596343898,0.0008369761131470671,88,GARCH
16839,0.031670571757787744,0.0049761827264724,-6.8800470186218545,0.000712590405755209,88,GARCH
16839,0.031670571757787744,0.0056333162337208,-6.873096188423922,0.0006779386752255546,88,GARCH
11686,0.031100443648778352,0.0022597166799175,-6.935787107900344,0.0008317875320923777,88,GARCH
11686,0.031100443648778352,0.0065288478353696,-6.896996706480865,0.0006037633208175265,88,GARCH
11686,0.031100443648778352,0.0098312837609005,-6.841138366605739,0.0004523771623361121,88,GARCH
11686,0.031100443648778352,0.0007666880124298,-6.9404586684225436,0.0009201367310057077,88,GARCH
9770,0.03357084003043716,0.0028661140833957,-6.780905981094539,0.0009427801954829209,88,GARCH
9770,0.03357084003043716,5.103778165778511e-05,-6.788192578795303,0.0011235771427972748,88,GARCH
9770,0.03357084003043716,0.004016574626554,-6.7738800248785305,0.000873454603563165,88,GARCH
9770,0.03357084003043716,0.002043730013691,-6.784488743216398,0.000993958666008016,88,GARCH
9153,0.03415808450048832,0.0012933786262691,-6.752078251955344,0.0010800888921989396,88,GARCH
9153,0.03415808450048832,0.0023319711881051,-6.748851184010956,0.0010129014885726564,88,GARCH
9153,0.03415808450048832,0.0083682871315707,-6.693493334838983,0.0006651136483298303,88,GARCH
9153,0.03415808450048832,0.0020436311117968,-6.7499325079900565,0.0010313381164544406,88,GARCH
2956,0.03914087375102101,0.0048715097151189,-6.465685462896194,0.001174389311425181,88,GARCH
2956,0.03914087375102101,0.0092537519532911,-6.425280766321752,0.0008932400493523423,88,GARCH
2956,0.03914087375102101,0.0043147095064026,-6.46902414571414,0.0012128617159931376,88,GARCH
2956,0.03914087375102101,0.0041966836568602,-6.469679863184414,0.0012210964213368466,88,GARCH
5787,0.031708533387438904,0.0087155578446215,-6.826788258260226,0.0005286769243125993,88,GARCH
5787,0.031708533387438904,0.01271898373568,-6.741440192525362,0.00036060299597661673,88,GARCH
5787,0.031708533387438904,0.0099189172034628,-6.804485417042613,0.0004747873734449933,88,GARCH
5787,0.031708533387438904,0.0053556468046515,-6.873810870089755,0.0006944746312452564,88,GARCH
427,0.029828055126653808,0.0049807097622242,-6.9967292054702,0.0006173905716592415,88,GARCH
427,0.029828055126653808,0.0030424525286612,-7.014207824499548,0.0007174685065375884,88,GARCH
427,0.029828055126653808,0.0017618685673997,-7.021122793058021,0.000787710827978856,88,GARCH
427,0.029828055126653808,0.0051420682778393,-6.994893336294112,0.0006093979466998429,88,GARCH
9674,0.029042395193904395,0.0054901818279069,-7.042261008134215,0.000554706754437471,88,GARCH
9674,0.029042395193904395,0.0030232661448755,-7.067160754924576,0.0006769950764700192,88,GARCH
9674,0.029042395193904395,0.0087717579895073,-6.986773371672912,0.0004108987326722876,88,GARCH
14276,0.02905953268853538,0.0077879178912563,-7.004994083821931,0.00045248159608382235,88,GARCH
14276,0.02905953268853538,0.0061439767223547,-7.032115926973545,0.000525122705239159,88,GARCH
14276,0.02905953268853538,0.0057737083594623,-7.03734146796689,0.0005422296146844519,88,GARCH
14276,0.02905953268853538,0.0126031985443554,-6.888719349202524,0.00027081093346490386,88,GARCH
3138,0.038876824556078285,0.0022786398024686,-6.491278610834445,0.0013394271272593485,88,GARCH
3138,0.038876824556078285,0.0055088103231214,-6.4746353216925625,0.0011134243738508132,88,GARCH
3138,0.038876824556078285,0.009460543521714,-6.435496378001438,0.0008653175898926999,88,GARCH
3138,0.038876824556078285,0.0026854248685197,-6.489942566523639,0.0013098174113446157,88,GARCH
9932,0.028657586422359743,0.0070422337525999,-7.044287399284772,0.00046722347103809396,88,GARCH
9932,0.028657586422359743,0.00883365194425,-7.009657141694959,0.0003929883781923881,88,GARCH
7564,0.028578966429813422,0.0056774422895068,-7.070703514041317,0.0005244798079490469,88,GARCH
7564,0.028578966429813422,0.0060269103462194,-7.065695542567383,0.0005085952335975701,88,GARCH
7564,0.028578966429813422,0.0084663256039483,-7.022408485384194,0.0004045183209902564,88,GARCH
10017,0.006990734072850553,0.0127983390310262,-6.574666294545635,3.372827535022635e-05,88,GARCH
