time_id,pred_RV,actual_RV,rv_d,rv_w,rv_m,model
5,0.0019521303841474333,0.0017684371365358001,0.0011241330067629,0.00186125805541612,0.0021370547745858436,HAR-RV (OLS)
11,0.0007861757484879473,0.0007851474499829,0.0008064187081323,0.0006530700425637799,0.0007665251655531501,HAR-RV (OLS)
16,0.00033978866714352824,0.00016756090441735001,0.0004276623825134,0.00033213158648404,0.00033250930065483397,HAR-RV (OLS)
31,0.0008360195413284946,0.00064014400204165,0.0006110039922485,0.0007575547178701001,0.0008435824482462124,HAR-RV (OLS)
62,0.0012302359171138108,0.0009614929621580499,0.0006636808493539,0.00108087255491384,0.0012380305016292063,HAR-RV (OLS)
72,0.0024657238198055867,0.0016551632575736,0.0019737399251311,0.00227077409378408,0.0025123881372062,HAR-RV (OLS)
97,0.0008602241712085933,0.00068150342467625,0.000771244535449,0.00076494937195982,0.0008383493484789312,HAR-RV (OLS)
103,0.0017239245817906746,0.0017644227742211749,0.002398133112754,0.00195846135618274,0.0017999474682315938,HAR-RV (OLS)
109,0.000518675497021686,0.0006246675301517,0.0007582854453255,0.0006090045901065399,0.0006544585050425125,HAR-RV (OLS)
123,0.0005974369009139773,0.0005511772977460501,0.0006417746742147,0.0005398082677298399,0.0006533326243710125,HAR-RV (OLS)
128,0.0006333856252393921,0.00023966166341774382,0.000607179811539,0.00027610382309647995,0.00033374465442076267,HAR-RV (OLS)
146,0.003177499276292855,0.0035265358341373997,0.0025411147195315,0.00305522562629122,0.0032092126935317628,HAR-RV (OLS)
147,0.0003710561816135902,0.00044661679247742504,0.0004644024547354,0.0004289409283106,0.00039501110499918753,HAR-RV (OLS)
152,0.0015735680844313872,0.001126650269042925,0.0004036706101502,0.0010143391183921801,0.0013126332749768686,HAR-RV (OLS)
157,0.001682697861338723,0.0012161886092724,0.0018275097754128,0.0015854063652803799,0.0012390833962013625,HAR-RV (OLS)
159,0.0005947889430276029,0.0006927423390865501,0.0005455059564601,0.00026164072303996,0.00032250561153157045,HAR-RV (OLS)
169,0.0015598866175004916,0.001716551503701325,0.0009587511774027,0.0015558697856857,0.0018778176396871062,HAR-RV (OLS)
207,0.0028297251057453066,0.00231927460874885,0.0025468742286285,0.00216532768624446,0.002365127980859019,HAR-RV (OLS)
211,0.0004969454736120881,0.00037295327172675,0.0005024948892289,0.00040815888709733997,0.0004629017336651625,HAR-RV (OLS)
213,0.0007198780747684237,0.000400775900570575,0.0007174020696002,0.00065927848189326,0.0006027083415126187,HAR-RV (OLS)
218,0.0005996207985001273,0.0008262415541575751,0.0007654457067825,0.0006493739185552956,0.0006324552891999736,HAR-RV (OLS)
227,0.0007671772258656621,0.0005583271110958499,0.0007126756704085,0.0006550559674662799,0.0007147156300237124,HAR-RV (OLS)
229,0.0005261101238400142,0.0006582219669376751,0.0004468208183455,0.0005052854280119814,0.0005292509744412068,HAR-RV (OLS)
