time_id,pred_RV,actual,QLIKE,MSE,stock_id,model
13851,0.036450105981163494,0.0057486836595717,-6.598748192417161,0.0009425773325687348,9,GARCH
13851,0.036450105981163494,0.0043928761569977,-6.6090973547355265,0.001027665983999385,9,GARCH
13851,0.036450105981163494,0.004199195572245,-6.610349879700443,0.0010401212222040873,9,GARCH
13851,0.036450105981163494,0.0014714340831771,-6.621992214592711,0.0012235074877469832,9,GARCH
8721,0.04036991555453426,0.0022906516542863,-6.4161212681143756,0.0014500303391847276,9,GARCH
8721,0.04036991555453426,0.0034805944007285,-6.411907409354908,0.0013608220151886208,9,GARCH
8721,0.04036991555453426,0.0081139397788793,-6.378943986791756,0.0010404479732396394,9,GARCH
8721,0.04036991555453426,0.0053492260130012,-6.401783228830026,0.0012264486959644428,9,GARCH
23486,0.030215937638675854,0.0033351678617776,-6.986588262398567,0.0007225757837986066,9,GARCH
23486,0.030215937638675854,0.0042864941543658,-6.978646680209325,0.000672336039406029,9,GARCH
23486,0.030215937638675854,0.0047835318052038,-6.9737089692138,0.0006468072664784233,9,GARCH
15155,0.03563884467948807,0.0075918365670606,-6.623260070003241,0.0007866346640585724,9,GARCH
15155,0.03563884467948807,0.0058959497789733,-6.641269099148301,0.0008846397970630677,9,GARCH
15155,0.03563884467948807,0.0033924535614958,-6.659577093585589,0.001039829740134531,9,GARCH
15155,0.03563884467948807,0.0037348975429616,-6.657655460545006,0.0010178618428902757,9,GARCH
8913,0.04202512888555228,0.0070090876206607,-6.311158412802602,0.00122612314586459,9,GARCH
8913,0.04202512888555228,0.0061574529965743,-6.317507435577611,0.0012864901736767721,9,GARCH
8913,0.04202512888555228,0.0058962422652991,-6.319290196535269,0.0013052964484191094,9,GARCH
8913,0.04202512888555228,0.0080810564713079,-6.30199921486722,0.0011522000520634663,9,GARCH
31170,0.03080319311159835,0.0126724606053799,-6.791023163719762,0.0003287234612120465,9,GARCH
31170,0.03080319311159835,0.0050687037159961,-6.933196732258725,0.0006622639444523647,9,GARCH
31170,0.03080319311159835,0.0038386595038198,-6.944743977961278,0.000727086072685019,9,GARCH
31170,0.03080319311159835,0.0034850310672768,-6.947473494252499,0.0007462819774798107,9,GARCH
30128,0.030195412130295984,0.0032503837899656,-6.988543128306025,0.0007260345522612077,9,GARCH
30128,0.030195412130295984,0.0029586565646267,-6.9905297698851125,0.0007418408537440167,9,GARCH
24406,0.035739695616098265,0.0023069759368805,-6.658819946664859,0.0011177467451491548,9,GARCH
24406,0.035739695616098265,0.0035866198230305,-6.652915655426624,0.0010338202829547605,9,GARCH
24406,0.035739695616098265,0.002663323856981,-6.657433334154122,0.00109404636874733,9,GARCH
24406,0.035739695616098265,0.0023031039862205,-6.658833921174263,0.0011180056598232117,9,GARCH
9153,0.033010287982276176,0.0038373689794222,-6.808358497941266,0.0008510592031470786,9,GARCH
9153,0.033010287982276176,0.00531017823483,-6.7959946818005825,0.0007672960800205625,9,GARCH
9153,0.033010287982276176,0.0047658686382026,-6.801027804804662,0.0007977472240838776,9,GARCH
9153,0.033010287982276176,0.0015458211435005,-6.819679112912293,0.0009900126734484142,9,GARCH
6029,0.030061230418783596,0.0081066334728668,-6.936315632772269,0.00048200432705765913,9,GARCH
6029,0.030061230418783596,0.0065709526636053,-6.961258253898771,0.0005517931490154242,9,GARCH
6029,0.030061230418783596,0.0063453140631448,-6.964483307203524,0.0005624446885876558,9,GARCH
12998,0.0331059296622871,0.003248994358193,-6.806454405872812,0.0008914365857528605,9,GARCH
12998,0.0331059296622871,0.0024564135589255,-6.810580305623915,0.0009393928373702219,9,GARCH
12998,0.0331059296622871,0.006719836334979,-6.774884921732473,0.0006962259210774131,9,GARCH
12998,0.0331059296622871,0.0023287139115002,-6.8111378399789215,0.0009472370093704852,9,GARCH
13735,0.03792747416453808,0.0107107566825494,-6.464408709484293,0.0007407497104943882,9,GARCH
13735,0.03792747416453808,0.0079100482527903,-6.5006629245565035,0.0009010458583672672,9,GARCH
13735,0.03792747416453808,0.0022502012293576,-6.54063909818812,0.0012728678040913614,9,GARCH
13735,0.03792747416453808,0.0046151044039837,-6.52935243934407,0.0011097139790638977,9,GARCH
709,0.031269996588070496,0.0029503588271421,-6.921290301656309,0.0008020018829102014,9,GARCH
709,0.031269996588070496,0.0034265816211797,-6.918184548950016,0.0007752557570184785,9,GARCH
709,0.031269996588070496,0.001498527050531,-6.927895895934353,0.0008863403984246422,9,GARCH
709,0.031269996588070496,0.0064876858060013,-6.887147310503301,0.0006141629276990631,9,GARCH
21136,0.030325401212268618,0.0044573799106583,-6.96993458954277,0.0006691545260605652,9,GARCH
21136,0.030325401212268618,0.0042180924882306,-6.972191944698577,0.0006815915688122317,9,GARCH
21136,0.030325401212268618,0.0067657208193206,-6.941763755945645,0.0005550585402178593,9,GARCH
21136,0.030325401212268618,0.0061688684695018,-6.950158480299789,0.0005835380741523653,9,GARCH
