time_id,pred_RV,actual_RV,rv_d,rv_w,rv_m,model
5,0.0006713085132818627,0.00026505757945744266,0.0008216825720171,0.0006082128603245201,0.0006625720985634875,HAR-RV (OLS)
11,0.0008460918954789351,0.000422761523360425,0.000435004002551,0.00048482566106362,0.0006192258475751125,HAR-RV (OLS)
16,0.00026386927420651266,0.000504080622776275,0.0004205691900016,0.00060519840678522,0.00048429545090940106,HAR-RV (OLS)
31,0.000572791317128907,0.00043602348301992496,0.0006755054906284,0.00052321599189472,0.0005487862071301812,HAR-RV (OLS)
62,0.00042400549655262587,0.0003551550693114,0.0003071757508991,0.00027365418595062,0.00047792636831929373,HAR-RV (OLS)
72,0.0012761661308128783,0.0008747532497937001,0.0011825916280296,0.0011321385025862799,0.0012059995780303312,HAR-RV (OLS)
97,0.0013416081745278702,0.0014445069041522,0.0014797978612816,0.00105050608253438,0.0011075357043228815,HAR-RV (OLS)
103,0.0007548127858897182,0.00042191074574725004,0.0002193975667674,0.0004973608727190601,0.0005608083698299812,HAR-RV (OLS)
109,0.0005215720326163059,0.0004058127812258,0.0002609480556255,0.00041012348825108,0.00048624426269364374,HAR-RV (OLS)
123,0.0007341747770137407,0.0007629647871633251,0.0005532474316635,0.0005599288674166599,0.0008738696292848938,HAR-RV (OLS)
128,0.0009770419992530253,0.00076255367279965,0.000886062969554,0.00071977329058298,0.0005647946914389375,HAR-RV (OLS)
146,0.0010778643242608927,0.001194586794110475,0.0011274614232603,0.00101867507394898,0.0011732641945084814,HAR-RV (OLS)
147,0.0006495217015460709,0.000463928262776675,0.0006280093427114,0.00058210846820448,0.0005417854153795,HAR-RV (OLS)
152,0.0004225678944472794,0.000693076863531075,0.0002939380277657,0.0005825469769265999,0.0004883482872887969,HAR-RV (OLS)
157,0.0014481837794643772,0.00170156379504455,0.0011998150083706,0.001363443115675,0.0018697572270540562,HAR-RV (OLS)
159,0.0004644604309770332,0.00051650170898945,0.0001961350377958,0.00032298813865551997,0.0004894961717761443,HAR-RV (OLS)
169,0.000779667438794619,0.000724214287891275,0.0005380021241911,0.0007356633720451399,0.0008425358008808624,HAR-RV (OLS)
207,0.002406316259795217,0.0021611209970525498,0.0014316519262623,0.0017914734566804602,0.002002663950912944,HAR-RV (OLS)
211,0.00031294906290084114,0.000368981651788775,0.0003131978034833,0.00027102937027029646,0.00036306725346591765,HAR-RV (OLS)
213,0.0005665256415929008,0.0003676737396608999,0.000438016460404,0.00049331219267546,0.0006482348017972876,HAR-RV (OLS)
218,0.00025228387999162336,0.000243453142855375,0.0002127693468532,0.00038282954903584,0.00030478886591277503,HAR-RV (OLS)
227,0.00048288571677944717,0.000619467043196475,0.0005770325538953,0.0006799374108319,0.0008578073465365561,HAR-RV (OLS)
229,0.0002568762480353237,0.00011784753011734818,0.0005012875816198,0.00028480481884748,0.00023317612330993762,HAR-RV (OLS)
232,0.0010358023182418417,0.000933882301547625,0.0010589153927124,0.00111668991016306,0.0009515089706421312,HAR-RV (OLS)
250,0.000257505093412606,0.0008198824089162,0.0006269910719066,0.00072232680195968,0.00054607679844225,HAR-RV (OLS)
254,0.001188645547459763,0.00206468255586735,0.0014564764852934,0.0021049306418192,0.001633016938664569,HAR-RV (OLS)
256,0.0004670923670980489,0.00056114202967415,0.0005375923389103,0.00060088091477076,0.0005639900882376562,HAR-RV (OLS)
266,0.0009378154483520138,0.0009110758471550249,0.0011592496332556,0.00096663364061028,0.0010145303915391813,HAR-RV (OLS)
273,0.0002843636165346428,0.000237265609504675,0.0002408067910708,0.00027803682389732,0.00035525821209382504,HAR-RV (OLS)
289,0.0004902401546668272,0.0004986320766285751,0.000385259388328,0.00044949907131942006,0.0004911066482014937,HAR-RV (OLS)
297,0.0006598403698588483,0.0005050706695496,0.0006644738093235,0.00049813349260422,0.0005903230976962563,HAR-RV (OLS)
303,0.0014861424394534304,0.000619998211659325,0.0010042450298457,0.0010311936210815598,0.0011151637755527563,HAR-RV (OLS)
309,0.00019794221604699236,0.00026956746054485,0.0001241772895872,0.00022200048086349228,0.00029779439715944757,HAR-RV (OLS)
310,0.003193938189187998,0.001793557192738575,0.002457767029481,0.00323622196839852,0.0033964972296314623,HAR-RV (OLS)
317,0.00029179754459794486,0.00033410712051960004,0.0001532402382104,0.00037441756896642,0.00035332589177934377,HAR-RV (OLS)
319,0.0003432771128407498,0.0003149146584645,0.0002290648837152,0.00033876051387642,0.0004101252631779312,HAR-RV (OLS)
325,0.0006263059035103609,0.0007069645306297251,0.0011889532044089,0.00074698318142926,0.0006913260917895187,HAR-RV (OLS)
326,0.0013871060238458668,0.0012173324580775251,0.0010050337677881,0.00131773660598306,0.0017714290896506998,HAR-RV (OLS)
335,0.0008286098358867293,0.0008985916065561499,0.0007890755054846,0.0007271668289721,0.0009416847840322938,HAR-RV (OLS)
337,0.00027930331451559364,0.00024767975962045,0.0004346467809465,0.0002709644999306198,0.0003233719278831187,HAR-RV (OLS)
358,0.0024776037934694673,0.0011953648773298,0.0024282656863966,0.00165885356845204,0.0019101689367127064,HAR-RV (OLS)
371,0.0018745811977420462,0.0022665814341441748,0.0016204297483831,0.0018226409174358998,0.0018632579839552564,HAR-RV (OLS)
373,0.0004891111157527611,0.000783814058318225,0.0002876843600296,0.0006397871547946801,0.0009964172816211187,HAR-RV (OLS)
380,0.0006326657456330948,0.0008030493026988,0.0008582898647917,0.00069642316861218,0.0006488633189859374,HAR-RV (OLS)
381,0.00026034396720168746,0.00021659164534535,0.0004502801498911,0.00029061870992218004,0.00027304008524995,HAR-RV (OLS)
411,0.00037929964512914654,0.000370170261299025,0.0004046912587331,0.00053779882396008,0.00040051896897765,HAR-RV (OLS)
420,0.0017278481852321236,0.002867107173248025,0.0016632178824193,0.0015756752723022603,0.0017924545745637436,HAR-RV (OLS)
424,0.000666606505908487,0.00045193506527092505,0.0007305153662594,0.00034397449858578007,0.00040649416784876877,HAR-RV (OLS)
427,0.0040879690962413754,0.0048908021143581,0.0056408796691721,0.00471276974960228,0.004314490634599256,HAR-RV (OLS)
436,0.0005849172074435241,0.0005119028148574,0.0006327028012087,0.0006616102284352599,0.0006227410604435875,HAR-RV (OLS)
438,0.0004313983886053375,0.000555188159276325,0.0002878265834899,0.00043254453974846,0.0004253838482829604,HAR-RV (OLS)
454,0.0002785410161504078,0.00010863700477541723,5.788191967655201e-05,0.0001759619725465104,0.0001949144210961704,HAR-RV (OLS)
465,0.00022868090917182486,0.0003354262575944,0.0003713502389325,0.00038630902427456,0.00030204792563697706,HAR-RV (OLS)
468,0.00038335113438975495,0.00016817114923838882,0.0002921751958076,0.00022052004464203907,0.00024208302863155408,HAR-RV (OLS)
487,0.0021687737034799147,0.00154041453014695,0.0020647216767815,0.00174649792851778,0.0019299044499184312,HAR-RV (OLS)
493,0.001271171211848129,0.000880342758997425,0.0010940114720972,0.00077476783097036,0.0008569272784823374,HAR-RV (OLS)
506,0.0006168142942655386,0.000634364785715225,0.0006844935649248,0.0005995789017692201,0.0005909440690205375,HAR-RV (OLS)
535,0.0003468857850374889,0.00045511491234745004,0.0003855443775395,0.0003168145247024209,0.00032569242372785276,HAR-RV (OLS)
536,0.0009072257017297548,0.0011161116794207,0.0010258228917205,0.0009539271655186002,0.0009532391753116314,HAR-RV (OLS)
539,0.0006865355455042957,0.0009444648995571251,0.0005281842409241,0.0006560468796484202,0.0007235641162143813,HAR-RV (OLS)
545,0.0004677837733546771,0.0002711962752276,0.0007489099554363,0.00041100521094612,0.000363378176136425,HAR-RV (OLS)
554,0.0002603537374134447,0.0002031715920072,0.0002261221752653,0.00021985326551820106,0.0002752053644180673,HAR-RV (OLS)
568,0.00029649420111425644,0.0007937018218775,0.0003718092081006,0.00039684314187846007,0.0005184595827749466,HAR-RV (OLS)
579,0.0009306059922683367,0.000664835180550525,0.0004936233034852,0.00073612901849614,0.0008447625408823313,HAR-RV (OLS)
589,0.000902135837074144,0.0014894453342186999,0.0011000182960957,0.00140597482034564,0.001758836183549719,HAR-RV (OLS)
591,0.00048362404440083044,0.000342222698180812,0.0005057643335614,0.00050824029619926,0.0004584902946674313,HAR-RV (OLS)
595,0.0005421149937163318,0.0004287590615481,0.0002570458704231,0.00035711493108296,0.0004808905921884437,HAR-RV (OLS)
611,0.0011161471064760654,0.0013623656683964,0.0013733441973495,0.00114488533514048,0.0008911898376841376,HAR-RV (OLS)
