time_id,pred_RV,actual_RV,rv_d,rv_w,rv_m
9687,0.005265025491603106,0.002405280450640725,0.0034926538856046,0.003865334551250821,0.004335990142043638
21020,0.0019886465941544463,0.001051802797027275,0.001478547999349,0.00231144331733506,0.003346710191714006
21136,0.002510475276078501,0.0011870031202108498,0.0020567809656023,0.00196146367842538,0.002084093357521088
20135,0.003405795659142146,0.002598874010757125,0.0036204225687282,0.00243948112914996,0.0028966451905845874
4037,0.0028075097644726116,0.003225735897143525,0.0014892177429972,0.0023170193789190997,0.0030220007068747124
14751,3.103820641585722e-05,0.002615335154253275,0.0006278314759149,0.00294850424476616,0.004410431295348731
8913,0.006836509232101965,0.006574401587872625,0.0043380347419638,0.00539158077549228,0.006803191458031826
12141,0.0030330732957260763,0.0020261940549951,0.003665903936979,0.00157465294063882,0.002075995016568518
23547,0.0021266690629736544,0.0020381673174158753,0.0020988701292294,0.0032626766411784,0.0028103971854265878
13735,0.007788507344212808,0.0049992382032441,0.0066139959783145,0.00716901806856868,0.009379665668809694
16694,0.0030193133445965666,0.003479114467115875,0.000302998014596,0.00228065579812198,0.0031000550827774247
2956,0.0061351268666971276,0.0033787201114165,0.0063358598279527,0.00568696324715402,0.0059689393258465185
16839,0.00585357667270312,0.0032377561754277752,0.005551905495515,0.00409886888745096,0.005390946272238019
19725,0.0032782468531707964,0.004769834849449249,0.0025485593114921,0.0070904137083084,0.006868989471967225
7316,0.0019262307771546342,0.00263646786441705,0.0008272040053868,0.00199364910526082,0.002483551078137544
13124,0.002197071668720014,0.00208428582560275,0.0019832089453864,0.00249821458075776,0.0023716316952404
6296,0.0018124288800894952,0.00286375339320515,0.0028968788412008,0.0035947843935331394,0.0030380410315971125
8256,0.004707654673136299,0.0039343054401327505,0.0035697763274672,0.0040201883276950795,0.004768755325301737
24349,0.005406376054679415,0.004048067510468875,0.0081622468616512,0.005331356002582439,0.005229062060952356
24572,0.0036941220316734358,0.0025444925443191997,0.0030277843622395,0.0024449157848074,0.0030049212898974062
14205,0.0030053271569976886,0.0032764964775222997,0.0002881199518959,0.00282081105907324,0.003194014081849844
6820,0.0026258375466295747,0.00218178659662055,0.0012058395240188,0.0024895922043290603,0.0027873326776477747
11898,0.004806175654762771,0.0016256629794549,0.0048490681886611,0.0026568161425022,0.003713050299866044
28192,0.0025768540529407234,0.003381774356511125,0.0020576803326524,0.00280716811491522,0.004208804083338775
31170,0.007100537182249995,0.004768777072964325,0.0055898878098269,0.004118868407285601,0.006105936403286482
4927,0.003584270714473677,0.0024748629170397002,0.0032166981274987,0.0020483595625889798,0.003501636988435563
8721,0.004238869896379423,0.00386799821148435,0.0051539587241233,0.0038612892911949804,0.00512792715457215
6085,0.004354192573959644,0.0047329579846338,0.0040791053830247,0.004481173092798921,0.004468067677868601
27516,0.003113376508649281,0.001734433280967175,0.0060546752403208,0.00297806242010188,0.0027941145359063595
27514,0.004521397775706396,0.002938525146074825,0.004622979028565,0.00285179006851238,0.0035723943131151623
9890,0.0031864130790764562,0.0024663328142657754,0.0027632029045971,0.0027035510091102,0.0031429883397515973
21083,0.0076009806826999385,0.007362915229616875,0.0084649730416294,0.008687179198967861,0.006922852561506893
4743,0.0020737648546058475,0.00121437712795735,0.0014729184961806,0.0019064449018729001,0.002379372045594425
19579,0.0025207328035294517,0.003463008904313575,0.0016638989276064,0.00234434999112242,0.0024523337104908186
30128,0.0026815252255635753,0.002872159783137475,0.0022394759395517,0.0039563246303923,0.006823304376139769
5787,0.0045295581444642335,0.00322264038503015,0.0036206449438422,0.00431709943609958,0.0060515126961241126
13948,0.0032373595400432484,0.002985976903732675,0.0020929526633381,0.003452507537193279,0.00701438083164995
26159,0.00373834109185931,0.00214172967334575,0.0035932329377762,0.00340317039862392,0.0044766328661108
18479,0.005252081517818783,0.00701735627172465,0.0076739077315472,0.00492561722708836,0.007612181540000618
29337,0.005948833505867156,0.00256844773412665,0.0049117164277204,0.0038380526660297004,0.004879049338664112
3138,0.005045374292677153,0.006199255245237349,0.0021151481512124,0.00531828918229138,0.0051325348809766755
26069,0.0030547536687925685,0.003442572805937125,0.0033156759292573,0.0040976207714717005,0.006088671883149944
5025,0.003077131815528149,0.0027849846625182997,0.0044865069464198,0.00284295646753358,0.0029638029880328562
427,0.003407977284987173,0.002732504504702775,0.0034802222113746,0.00289340485431978,0.0030681898197815064
9674,0.0038768054357294487,0.002989554335770375,0.004384847749196,0.00448832703358414,0.004230745409657812
28634,0.002640571313885986,0.0034367239340592996,0.0029950614270977,0.00340089315204372,0.004374339045152162
26707,0.003949447033884395,0.004375138178288125,0.0019405142430091,0.004275766608633,0.004302387091353362
12981,0.0050889597106153345,0.004045483330869225,0.0023670503402694,0.00432385914637298,0.004828184619828719
6930,0.0051607495733732986,0.004135430988183825,0.0054223597057951,0.00508166421496126,0.00420863979144795
6398,0.0049394697069517195,0.004680176087062575,0.0047317723269905,0.00471345050427646,0.004967613433260387
22649,0.001948934541784761,0.002363858349440525,0.0012737981847717,0.00144938255659392,0.0020438667044793313
4997,0.004102700460085,0.003240703358337275,0.0033480668706596,0.00430604983111246,0.003868213701192431
7564,0.004964299034562488,0.005344269953018,0.0048377059112901,0.005133975444680279,0.005328515995850968
13241,0.00292414855362996,0.002307932092224125,0.0022011017747171,0.00247309931037594,0.0027811565872295314
17324,0.0029223900005654496,0.003380604407163125,0.0039057335133889,0.0041176550050566,0.0033416935084184625
32219,0.003949878649691531,0.0043523331606867745,0.002716179460463,0.00412604670389166,0.0041224160962217374
31338,0.004318946916477725,0.00305966076105955,0.0043199385161719,0.00402941078051172,0.004861068085996737
7043,0.003900473064702652,0.004012737683965825,0.0047830869292203,0.0038883680379573,0.0042555541154579496
27664,0.003135713130789483,0.003198922987826475,0.0035402963428897,0.0031155964172950405,0.003149821236172469
2591,0.004612507840134358,0.0030219737938666498,0.0063075345368951,0.00413547725002162,0.003677704280747706
18231,0.0032218707580668852,0.003959357252290125,0.0034659807124461,0.0034507758114356002,0.0031367031083505874
22973,0.004030767591885498,0.0042239368032824,0.0049755560718682,0.00444073083449142,0.00586203990229085
18498,0.0032339014080168403,0.001973757529529775,0.0041257626215072,0.00277809401009424,0.0027564089358231686
25340,0.0047669918574162785,0.004845909565323376,0.0052360435181731,0.0052875740554446,0.004977006207005825
6144,0.00466149300198207,0.0042801052787261,0.0041493840206186,0.00457524272999362,0.0044412006304249746
4850,0.004269179084677796,0.0040996007075214495,0.0046429978136944,0.0038126920722186598,0.004939696560845913
19660,0.004403374791567212,0.0041939008944358504,0.0045711857360223,0.00394776709099478,0.004550970063033506
29672,0.00487806566497849,0.0026659940307394003,0.0040957456106235,0.0033648637244380795,0.0039683375295764
20785,0.007479229365328431,0.0034324359679967255,0.0073993092010337,0.00471199889892252,0.0069379441622268185
28292,0.0024313492021463285,0.0016417592844496752,0.0025773037896419,0.00230849271661334,0.0023374647828708437
21655,0.0033645507212051147,0.0026234126445656503,0.0030461276897774,0.0026634150204268396,0.0029696789169930873
15176,0.0011951877713813998,0.000944468219998625,0.0017779547492909,0.00123534195634292,0.0018991430073573125
14070,0.002417545308095669,0.0015847304998038501,0.0013072898718019,0.0019788386186991,0.002163738468865828
24600,0.003658227503565077,0.0021608598459498,0.002990714622973,0.00257207809745396,0.002983181044320225
19300,0.0034201512309216097,0.0030627143810430003,0.0038030201434704,0.00453869633707228,0.004157366070199744
20603,0.005363230418728343,0.0029599201692592997,0.002994791181073,0.0047072611986590405,0.004413695231262013
30974,0.003209818712592561,0.002477234244576575,0.0046852874043097,0.0032192795414572595,0.002677647158572444
3002,0.0018399342268871689,0.003620147089966325,0.001621770768024,0.00206920629635058,0.0027626415711330624
16774,0.004887325615042199,0.0048075744119611,0.0042994513460649,0.00381439925247484,0.004643814783819582
6029,0.0024044770896313253,0.003327733461823475,0.0023174479363525,0.003377727221881,0.005090471187163513
20651,0.002639769940410772,0.002184752609690575,0.0027153348244599,0.00287548240153042,0.0025360200932980376
2433,0.002827139841195399,0.001672860253360975,0.0022426400034632,0.0018646480345651001,0.0023108131435297876
27278,0.005198825646491101,0.0053463772820447,0.0078671772929759,0.0053809375772477805,0.005306011167635244
18020,0.0011193085218566055,0.0014332181464622,0.0019930195750284,0.0014428641326156798,0.0013236404235663563
1813,0.003721024824822003,0.003908237844066075,0.0040918406425967,0.0038944934706102,0.0038035547887379497
10461,0.004699570077436814,0.0051396189743795,0.0049787352435981,0.0052146597112758385,0.005663225600328462
22829,0.00029427671432348426,0.0017207968788446248,0.0004557729030931,0.0002860444101804629,0.0011149828071426134
17634,0.003326654314731054,0.0025397834404961,0.0024993663589962,0.00248614312212422,0.002741981882335675
31046,0.0044459995496669465,0.005475130222329,0.00381895713742,0.0038937854806542402,0.0046477664875522
10017,0.0026080736191704717,0.0029178793552891748,0.0013321061438147,0.0020046440705456395,0.0026058567380058124
28319,0.0028058884595526254,0.002261306353313625,0.0024376128008196,0.0026362467315762,0.0027833014270714877
28801,0.004324155588056974,0.002784686487868475,0.0041578205748922,0.0033070329919309797,0.004788118372318838
7374,0.004097418304168255,0.0027526739487462,0.003450286264297,0.00345326891495068,0.004356395558197594
21888,0.0027174445148297694,0.004123281278810475,0.0024798273219322,0.004339556642441721,0.003652537877838506
4091,0.004399360541416271,0.00406959959701385,0.0037767019286424,0.00385998782083142,0.004117924468398568
30585,0.002592524470583486,0.0027301644195527,0.0023441327397628,0.00289475440947284,0.002914521218229819
207,0.0031290596283722635,0.0029500681576715,0.0028587665429527,0.00319673039267396,0.003042770332071131
24143,0.0015275942945164574,0.004275362106254375,0.0029008367958008,0.00305033683681926,0.004651339498577832
11700,0.004268175364660977,0.004961752268548175,0.0079968727217439,0.0066291636081181795,0.005000673043982162
27788,0.0009317559037348563,0.001578774080403425,0.0005198355547421,0.0017342501613718197,0.0016825845048144814
785,0.0046718402957213155,0.0050802379053229004,0.0061255506321038,0.0047743244973154405,0.003902754801267406
32173,0.004535646848739748,0.002396890898744,0.0031436898212121,0.00339854660671364,0.0037119271612336
17949,0.008301550236770644,0.00707921643662805,0.0040284713773057,0.0056032511745879796,0.005766564202676993
13071,0.004775960849381988,0.005082918829141075,0.0043958342671263,0.0047370647923104,0.004715178238269375
4294,0.0017006695420227979,0.002254364381269025,0.0008325130003425,0.0020222612212277,0.0019377395998135727
8408,0.00450925599273473,0.0032254019073659247,0.0032099162625065,0.0041406106782624595,0.004647921430451825
9846,0.0028256342272061476,0.001811703541124475,0.0029429254831158,0.0033216604251707802,0.00345284612326575
15671,0.0016159871276969758,0.0014328324554314501,0.0012183213141571,0.0021643686251114,0.001848863168059075
9153,0.004646478885580625,0.004703677693437875,0.0071268678127754,0.00546403307689908,0.00474310439995855
11499,0.002504693540408223,0.00375693311741975,0.0031733109079627,0.00264099458001368,0.0026039669011262874
22038,0.004415261183129213,0.002671398429910525,0.0037012105859107,0.00378538141341654,0.0038723242636506377
32746,0.0017836312703300872,0.002103896206571225,0.0048915773479323,0.0032164217958739203,0.003793626759265806
9445,0.0032282851804739153,0.001889022865005225,0.0025762537276973,0.0027689160305873805,0.0030864018241512125
17975,0.0037409769135737705,0.00214635920004655,0.0022716830323733,0.0027649356918763397,0.0031757004327183378
31348,0.004245807973643694,0.004086446293791775,0.0041289904170956,0.00325090049474352,0.0038650783697148187
11995,0.005029118307414765,0.004787240101270975,0.0046618133626104,0.0050211902322765,0.0048964431199161685
9279,0.0038647273096212202,0.002620310122683225,0.0027594782075591,0.00347627837618428,0.0038016312909745996
26208,0.00409901543767348,0.0030317301883599,0.0029775779384854,0.00388822275597732,0.004001623345608144
27457,0.0036766924461680327,0.0036210496195753753,0.0023048079785656,0.00273526485166608,0.0034652256340762626
28379,0.003837563332589153,0.0028231343119546498,0.0038335668301242,0.00354136734924146,0.0034475956515252312
16089,0.003154378325115426,0.00231824712573855,0.0021871332945006,0.0031317137010292402,0.003003034366978556
5904,0.0031753918982209183,0.003518315815690525,0.0020007730242536,0.0033277066869980194,0.004097135205779975
20408,0.004968958416156842,0.003757774830457725,0.006703243678225,0.005100806434755,0.004862618328058763
868,0.004315979224491326,0.0029628311155644,0.0032354456851477,0.00403954598799358,0.004263782349375987
15584,0.002982143562335717,0.0036677304033299754,0.0022052645053317,0.0032485073118508,0.004446196689397819
20434,0.0024539577197602485,0.002973882904793075,0.0029896747255864,0.00343778083621176,0.0030215428231053186
18728,0.0020945767852877223,0.0019508888703490999,0.0018034252849945,0.0025509727584306,0.002971928056191944
3333,0.0027559257348647465,0.00302438833143015,0.0020223608731063,0.0025050539765959197,0.0032943357335722878
18502,0.003949420185867002,0.004266401934419775,0.0050199158328936,0.00367818462047418,0.004747566110164119
9427,0.0040037952941427025,0.0027279850960166,0.0028059757951528,0.0021738283673151003,0.002736268615451594
2946,0.005654009328337463,0.004362723400881275,0.0058063029772247,0.006363526080826279,0.006436127352486663
1551,0.0018231974288409624,0.000863001406771325,0.0013941300660139,0.0016308909396886,0.0015772737960665752
19639,0.007629734102772585,0.0059961898051134,0.0072904276820012,0.00490475311684096,0.006175253818543706
23486,0.004932456122376572,0.003318088088721275,0.0051198897199272,0.0037980221512027,0.004491772394263144
19068,0.0031586565427573834,0.003795773683616925,0.0032459574661078,0.0034491415460265,0.0032493510479073935
9077,0.0010502987758773319,0.0028814484394770502,0.0003206395941233,0.0012370205533223401,0.0014355646388386875
25197,0.003521997385547016,0.0026166668497351747,0.0035578603561422,0.0026806721280415403,0.0034929136422802813
18911,0.004246231506250815,0.004470744322121901,0.0048812443087687,0.004333070028995439,0.004260533080145056
21329,0.0019337097521122562,0.0015910523301992,0.0012303062026955,0.00196424121322538,0.0015182812326985312
6316,0.004907815709437199,0.00378788817295405,0.0047124601463974,0.00404502914716344,0.004596636643749487
12957,0.0012516378337916695,0.0014706539105684502,0.0005582096943283,0.0009098500820449402,0.0013863319036870074
5728,0.003914734667827775,0.0029072444555269753,0.0040978840236014,0.0038665777082841205,0.0032513726340610938
22277,0.005901057522143886,0.004636515666087825,0.0047893175491057,0.00471841639765264,0.00542549557691165
9610,0.005191886781062042,0.003314790328589525,0.0048369008012202,0.00341746349717328,0.003867972672538
15155,0.0035409254283886365,0.003386109000617125,0.0020751637911964,0.00294147215051082,0.0039721656497814
27152,0.0013357841678363418,0.002165114312649375,0.0032736698336711,0.0020487915134782,0.002873043267003925
2891,0.0009954798310502322,0.000583100179772775,0.0008766586395549,0.00087251417100994,0.0010475240072756562
12669,0.005256071847865891,0.004553010098851975,0.0066235186717827,0.004781206026096661,0.003778219392128625
23049,0.0018367167919144934,0.0022416418828878747,0.0028703203802343,0.00233188329325128,0.0020558161060442
3389,0.005456437230949624,0.004174661745939475,0.0043938058076615,0.0044137378581596805,0.0048075119082742375
5580,0.0026908021472831483,0.0033098230552966747,0.0028159237543037,0.0031967017138942603,0.0029658866028743312
6174,0.005473924516065997,0.004880874144166925,0.0049661221323441,0.0064743518740798,0.006103202355976881
1722,0.0029682105592913214,0.00196682404532485,0.0039125271550644,0.00323760276677916,0.003285548141860619
22166,0.004749183722998343,0.005308605565076725,0.0041627838676552,0.00407349296527608,0.004579845524116281
25560,0.005937352342453692,0.0031866131045094,0.0054914631254861,0.0057626175811090995,0.005212904753720863
18180,0.0038402856844259262,0.0027868085562795498,0.0032667754896179,0.0040154537847970195,0.003980085035311181
12780,0.0026186910385127536,0.0015988463115427,0.0012715284709313,0.0028082124660326396,0.0025825675706652685
12717,0.002560860387903452,0.00184407636051325,0.0021450604876707,0.00265426465062906,0.003325614902397875
11686,0.004267727549807947,0.0032959496660072253,0.0041331747798052,0.00427410520493058,0.005182801561405312
28409,0.0016206327556734824,0.002891351767405525,0.0020791905075184,0.00288854108757438,0.0024511706159554875
14476,0.005174031393081155,0.004421511054774475,0.0041224494033717,0.004490988547612621,0.004842484449939351
1676,0.0016295833255438059,0.0010532756539588751,0.0014130591355292,0.0008283636518064462,0.0015528017860532706
15906,0.003368900838336638,0.0028516778669157,0.0033094502514628,0.0032932289027251998,0.0036097273521254816
32255,0.0032533190819447645,0.00146790103901995,0.0022412603075948,0.00269281364304368,0.002994483366230025
15352,0.004278193736053782,0.0024459019993497747,0.0035874389377345,0.0038776712926674997,0.002724611785073744
146,0.002531143973595225,0.003420831139812025,0.0030254506289176,0.00274092962437818,0.0035975765236712877
24406,0.0035710374392131945,0.0033173544669228,0.0037959855028218,0.00344044580578482,0.003341955893447944
3373,0.004835200823044537,0.003411021833849475,0.0051900557620044,0.004438468337928219,0.004559582189111087
21891,0.004227639571059464,0.0036640786604399,0.0045713185367748,0.004294739283407899,0.004838109659603856
27416,0.0052528015693081775,0.0047098331927499,0.0057792842854056,0.00436892965112896,0.004786236105063281
11375,0.0071968324755016105,0.00493345480260015,0.0065353850623099,0.006037437125723839,0.005774281477722306
11113,0.0033178113901758672,0.00369979321809885,0.0025345687441563,0.00291289013743838,0.002895586395910694
32611,0.00322004854013806,0.0028000841762896253,0.0026649026088014,0.00320282959403404,0.003783676656183181
19509,0.0035134790428583648,0.002852645469836075,0.0008287302734578,0.00194490269069096,0.0022013636013575814
8447,0.0043756051615325385,0.0041307151358207,0.0055920270590206,0.0038148352034700407,0.003789348472857875
16081,0.00216719102898281,0.002542343869732675,0.0022679071681356,0.00274203449443746,0.0036738576742073566
19262,0.002869996516688394,0.00351314706557845,0.0037477059697726,0.0030925290088401197,0.0031137331775362934
7743,0.0034150538110393805,0.003486367111954675,0.0033013175216535,0.003243455938413,0.0034104725758890126
2458,0.002320017121717412,0.002511229213552475,0.0022129483198501,0.00250618388023012,0.0036983154403979254
10088,0.0033111300330480728,0.001760114766708525,0.0034733677906545,0.00243032398578482,0.002688341943304606
29240,0.002809836776899717,0.003606972885779375,0.0027259339902915,0.00291640291548834,0.003704393277447919
22893,0.004501164628015725,0.0023376442871441,0.0048998645994152,0.0033573534354059,0.003055426501552381
32254,0.004353480136732342,0.0032150045178916,0.0041495506966671,0.004370685484580561,0.004614125767231287
2718,0.00373862915805551,0.0033506673947151,0.0039376236925915,0.0035466924254806804,0.004103036806688894
7752,0.0028286005158135495,0.003791044177890025,0.0022895486967974,0.0026145813093262998,0.0027107512844711246
17606,0.004292449014778299,0.00319391672680775,0.0041050296772656,0.00435436820412456,0.004945433243486169
15647,0.0005363846399430213,0.0020792399263912,0.0009602826279708,0.00160568702912014,0.002839059267079006
14126,0.00473351030262491,0.005433743990623199,0.0067890533703084,0.0050636265261531,0.005870664382161069
32134,0.0029422375740293947,0.0035827047840722,0.0036591278238446,0.00290761706305906,0.003487958447057694
7621,0.004963271633257796,0.00395247184022055,0.0044852403755879,0.0047289195715465,0.005509733058758425
28474,0.0034395491365795906,0.0021332372941382,0.0033733712104536,0.0031777168916647994,0.003512529584403169
9737,0.004181277189905949,0.00319945779772635,0.0043564253988589,0.00405813424107858,0.004119925986332613
18177,0.002197722891056621,0.002418190556419825,0.0023823747344272,0.00271272170950302,0.0036506813972401247
30106,0.0023684563470296295,0.001946388345957875,0.0028067155813703,0.0024987036398667,0.003437638718701094
12661,0.00412919608268014,0.00477469707634395,0.0040621347566471,0.00370049165477332,0.0051365298791682685
8085,0.002964555859679757,0.00203175212000315,0.003351247880809,0.0023595829826898,0.0021332746013303563
15344,0.004261599883238583,0.004009489443281675,0.0045227037620872,0.00326808147117246,0.004032927217795831
157,0.003287512881594454,0.0036381162521400747,0.0024875313767905,0.00279415631276756,0.0033915180060457373
23503,0.002085951707633896,0.0027580296976506,0.0049074751536243,0.00374157449662222,0.00320909747539845
29570,0.0017736830463031508,0.002012914475056275,0.002616470458903,0.0021175424064287596,0.0020767069736881438
20132,0.0016649633451903522,0.0030139404345369504,0.0011468911141664,0.00210798824414934,0.0035638328922531063
2566,0.003851602546337426,0.0040908189883549,0.0041473724639828,0.003989602394051139,0.004650805753911675
15904,0.0032700098575540034,0.002401425074578075,0.0027540663622684,0.00278147235332192,0.003195420605087888
32109,0.0032317750113289596,0.001973020308719875,0.0025184057331916,0.0030057632949538,0.003391585900936094
25918,0.0038229086617174272,0.0037326835245282,0.0033102612777105,0.0028026480111022,0.0033316163485343814
2170,0.002150637952649699,0.0031064284993035,0.0027771366718505,0.0029606593704087397,0.003214687988819831
19729,0.002810074425795681,0.0032691942705067,0.0024076267760786,0.0030960264792161,0.004031678751533581
