time_id,pred_RV,actual_RV,rv_d,rv_w,rv_m,model
5,0.0019184152656528002,0.00094208447978725,0.0024547241257178,0.00151399959607848,0.0011457763099272061,HAR-RV (OLS)
11,0.00029742853908654133,0.00052048503091135,0.0005658015761827,0.00046963783678523997,0.0005681392815027563,HAR-RV (OLS)
16,0.0008310454193209116,0.0006919610505995751,0.0007666932269584,0.00065038990426152,0.0004997992837210625,HAR-RV (OLS)
31,0.0002461614150431595,0.000619699855343225,0.0004063532269115,0.00048769223926569994,0.0006663102223199188,HAR-RV (OLS)
62,0.00046415254663651265,0.00041036238726450004,0.0003687489386773,0.00041512845545984,0.000426618536600325,HAR-RV (OLS)
72,0.0017333859669190583,0.0016991209533288249,0.0010806923595275,0.0022401861070725794,0.002184055685635169,HAR-RV (OLS)
97,0.001507773868868543,0.00136454327159385,0.0012795403204127,0.0016229881908397803,0.0014249521081739751,HAR-RV (OLS)
103,0.0018473700934712215,0.00128554791433645,0.0016180755566846,0.00151257362134358,0.0015624732889002126,HAR-RV (OLS)
109,0.0004468566978332552,0.00040982479988555003,0.0005747449559874,0.00058885634815262,0.000652429606163025,HAR-RV (OLS)
123,0.0012793339359227654,0.0008392209868781249,0.0012665121601386,0.0009640118827319201,0.0008733852691154938,HAR-RV (OLS)
128,0.0007188696203182202,0.00078162157548465,0.0009178078673832,0.0007058344039901599,0.0006934126797743562,HAR-RV (OLS)
146,0.0018473002425237884,0.001907203538422025,0.0024191348670914,0.00197581756824304,0.0022776560561856875,HAR-RV (OLS)
147,0.0005596577038062393,0.0005535420034774249,0.0005620891723469,0.00053879742861376,0.0005341549260090062,HAR-RV (OLS)
152,0.0008146001006211737,0.00077599213196525,0.0011579723046289,0.0010128389685873601,0.0011504936976610126,HAR-RV (OLS)
157,0.0015739656799437203,0.001508121791789075,0.0013268514403228,0.0015533620511752999,0.0018663569078564875,HAR-RV (OLS)
159,0.0008002455103693234,0.0006811639064855249,0.0006860915032097,0.0005549863536960201,0.0006791669529914938,HAR-RV (OLS)
169,0.0013065333736929099,0.0010709833418751,0.0009957091721736,0.00115008456436094,0.0011980260493745626,HAR-RV (OLS)
207,0.0022860913815571735,0.002247728568950475,0.0023402623377427,0.0026971756689208397,0.0025691026396544876,HAR-RV (OLS)
211,0.0005536442112827776,0.00048078947972612495,0.0004883085035897,0.00048164000909177993,0.0005545390189646625,HAR-RV (OLS)
213,0.0006868382711329576,0.000657844151935725,0.0004886043933326,0.0006168910632595,0.00080182524179695,HAR-RV (OLS)
218,0.0006975872645954191,0.0005861803707843749,0.0003879312423964,0.0003591412191718,0.0004828671647205062,HAR-RV (OLS)
227,0.0010776249098518444,0.000919704531116,0.0012623380009975,0.00102866954852336,0.0010620342571555626,HAR-RV (OLS)
229,0.0004491320885132424,0.00027321698293047503,0.0002354587043367,0.00034846382087406005,0.0003634891992539625,HAR-RV (OLS)
232,0.0016982001306565533,0.0014097987670662001,0.0013451410679878,0.0017643841114305802,0.0016086425183773562,HAR-RV (OLS)
250,0.0009386780161933319,0.0005432654718044,0.0009511629805332,0.0006920664277812801,0.0006887022539086686,HAR-RV (OLS)
254,0.0017645905986893092,0.002070139640199675,0.0022770239052481,0.00193365845356608,0.0018189262265865375,HAR-RV (OLS)
256,0.0004968255223296519,0.000789024845180475,0.0004124245806742,0.00085805985853094,0.0009673998134552375,HAR-RV (OLS)
266,0.0009732404634652627,0.0011406465145416499,0.0012497729174431,0.001173616315811,0.0010745229181063501,HAR-RV (OLS)
273,0.0003426583290826804,0.00041624376336872495,0.000277377730571,0.00039907810405007994,0.0003904309394058375,HAR-RV (OLS)
289,0.0009791614870924904,0.0008432591940875499,0.0013489391501588,0.0009644123304002201,0.0009359592451849688,HAR-RV (OLS)
297,0.0006594579886513078,0.0006405313012725499,0.000476149277777,0.00066382073959458,0.0006458339252689751,HAR-RV (OLS)
303,0.0012555421439040516,0.0011649413564018502,0.0011980359753272,0.0014145547366087798,0.0014392645344215938,HAR-RV (OLS)
309,0.0007534654642129698,0.000764255107713775,0.0004512921851659,0.0006727456767626199,0.0008290475570224439,HAR-RV (OLS)
310,0.0004747266719850249,0.00217512818029795,0.0030009405659344,0.0020733552440449802,0.0025415251433422124,HAR-RV (OLS)
317,0.0005137579538569998,0.0005549036187697,0.0005049717175898,0.00054296451160152,0.0005051163224176687,HAR-RV (OLS)
319,0.0005391957411349387,0.000633878220656875,0.0010036960596594,0.0006313382209415309,0.000589248438973647,HAR-RV (OLS)
325,0.0011070931179375109,0.001359254012211325,0.0006584638320105,0.0009695807700040601,0.0010522909796307689,HAR-RV (OLS)
326,0.0018497116927775068,0.00167603363565125,0.0017057604764623,0.0015692118254116802,0.001875821683231331,HAR-RV (OLS)
335,0.0014891888902264774,0.000748757361795225,0.0013193408670441,0.00115899721695478,0.0010903306304859875,HAR-RV (OLS)
337,0.0005252470851506079,0.000569913583508825,0.0005511441834738,0.00043240247345626,0.0003929071623906688,HAR-RV (OLS)
358,0.002747147919419204,0.0023285038627972247,0.0034907952157736,0.00260392753340352,0.0026106456232266938,HAR-RV (OLS)
371,0.0014906029236057188,0.001257594245658125,0.0017588927165541,0.0017027231106069203,0.0015691108158292877,HAR-RV (OLS)
373,0.0013675146560033116,0.001540322319352875,0.0014498762398963,0.0015832977600678804,0.0015383920676652438,HAR-RV (OLS)
