time_id,pred_RV,actual,QLIKE,MSE,stock_id,model
2946,0.032383386114713524,0.0057974300372984,-6.828169635845695,0.0007068130605502462,62,GARCH
2946,0.032383386114713524,0.0067317573692433,-6.817006725348659,0.0006580060572954343,62,GARCH
2946,0.032383386114713524,0.0047265539242845,-6.8389163300857705,0.000764900366809551,62,GARCH
2946,0.032383386114713524,0.0047866793225162,-6.838370896854113,0.0007615782257745099,62,GARCH
16839,0.04039981094833417,0.0051955775959352,-6.401321356263735,0.0012393380459301603,62,GARCH
16839,0.04039981094833417,0.0045828859258673,-6.404992098848842,0.0012828521180650132,62,GARCH
16839,0.04039981094833417,0.0054145546887646,-6.399897845292475,0.0012239681555477515,62,GARCH
16839,0.04039981094833417,0.0067899475157204,-6.389613227430478,0.001129622919958948,62,GARCH
30128,0.03670230851468556,0.0078699594514929,-6.563852384296383,0.0008313043525017866,62,GARCH
30128,0.03670230851468556,0.0040905500346665,-6.597409672485649,0.0010635267911590952,62,GARCH
30128,0.03670230851468556,0.0029408248272686,-6.603411002953719,0.0011398377807757213,62,GARCH
30128,0.03670230851468556,0.0040373340040292,-6.597730767242025,0.0010670005597818299,62,GARCH
2956,0.03700773914606942,0.0038938540506753,-6.582185765922085,0.0010965293861109648,62,GARCH
2956,0.03700773914606942,0.006534042316898,-6.562083431455882,0.0009286461984362521,62,GARCH
2956,0.03700773914606942,0.0037322443887343,-6.58308564596474,0.001107258551345437,62,GARCH
2956,0.03700773914606942,0.0063539168036172,-6.563778449292914,0.0009396568242026227,62,GARCH
13851,0.037742000175687684,0.0060905372260369,-6.527922260074152,0.0010018151068531165,62,GARCH
13851,0.037742000175687684,0.0106025630437549,-6.4750462406536,0.0007365490478381321,62,GARCH
13851,0.037742000175687684,0.0050819273461307,-6.535833096043881,0.0010666803572319664,62,GARCH
13851,0.037742000175687684,0.0039557869489771,-6.542978081042476,0.0011415082042007532,62,GARCH
7564,0.029499212830474516,0.0027839660444298,-7.037876900616121,0.0007137044108392726,62,GARCH
7564,0.029499212830474516,0.0046964334452699,-7.021437045775172,0.0006151778652311311,62,GARCH
7564,0.029499212830474516,0.0011017240023654,-7.045388558206956,0.000806417371742582,62,GARCH
7564,0.029499212830474516,0.0027239956378173,-7.038256483874313,0.0007169122557139666,62,GARCH
20271,0.03921149181723978,0.0045377347052494,-6.464178647098206,0.001202269432261303,62,GARCH
20271,0.03921149181723978,0.0064940784773928,-6.4501419366986,0.0010704291356503969,62,GARCH
20271,0.03921149181723978,0.0122752541290842,-6.379568987896683,0.0007255609007928128,62,GARCH
20271,0.03921149181723978,0.0171576994273283,-6.2861049584865265,0.0004863697587773174,62,GARCH
6144,0.02799587537615154,0.0081551366005533,-7.066541773379401,0.0003936549151615276,62,GARCH
1816,0.031744610325677686,0.0026099840895672,-6.8933048140082205,0.0008488264459178574,62,GARCH
1816,0.031744610325677686,0.003497347562476,-6.887926909933957,0.0007979078536133605,62,GARCH
1816,0.031744610325677686,0.0015011323491937,-6.897828508417353,0.0009146679601140719,62,GARCH
1816,0.031744610325677686,0.0023494496523988,-6.894587018304609,0.0008640754710078817,62,GARCH
12981,0.028675308606968656,0.0071270697920555,-7.04166369357488,0.0004643265960245299,62,GARCH
24143,0.04146034046856377,0.0065186497402644,-6.341315857585885,0.0012209217509521221,62,GARCH
24143,0.04146034046856377,0.0048125535247266,-6.352562265239282,0.0013430602878808822,62,GARCH
24143,0.04146034046856377,0.0049545179820748,-6.35175562800395,0.0013326750754150435,62,GARCH
24143,0.04146034046856377,0.0030432875791246,-6.36064801098053,0.0014758699527099664,62,GARCH
4997,0.03091688396459283,0.0056393890573221,-6.91963415225396,0.0006389517487870976,62,GARCH
4997,0.03091688396459283,0.00387284894444,-6.937213986642704,0.0007313798301712526,62,GARCH
4997,0.03091688396459283,0.0046683929918138,-6.9301052271333,0.0006889832783480623,62,GARCH
4997,0.03091688396459283,0.0034341722441488,-6.940567449517568,0.0007552994435090315,62,GARCH
11995,0.028521929251419328,0.01020910493446,-6.986043900685324,0.00033535953446381676,62,GARCH
11995,0.028521929251419328,0.0064623208652454,-7.062828409819741,0.00048662632215135506,62,GARCH
6316,0.02907126335074211,0.0044796768917764,-7.052265573920304,0.0006047461245687856,62,GARCH
6316,0.02907126335074211,0.0039754494663263,-7.057310081226398,0.0006297998745212373,62,GARCH
6316,0.02907126335074211,0.002869722532467,-7.066265882392936,0.0006865207412517367,62,GARCH
6316,0.02907126335074211,0.0019803040894008,-7.071370020801183,0.0007339200736996543,62,GARCH
19068,0.03736063011039591,0.0050441409831003,-6.556047304702168,0.0010443554695146152,62,GARCH
19068,0.03736063011039591,0.0035800895745591,-6.5650931321780295,0.0011411249188933135,62,GARCH
19068,0.03736063011039591,0.0026001565886531,-6.5694319734838995,0.001208290519455783,62,GARCH
19068,0.03736063011039591,0.0028809903732321,-6.568329184511165,0.0011888455564046056,62,GARCH
2566,0.029437308613519723,0.0053345955140176,-7.01814454206765,0.0005809407787569112,62,GARCH
2566,0.029437308613519723,0.0053558670656037,-7.017882120536505,0.000579915827025696,62,GARCH
2566,0.029437308613519723,0.004356305566948,-7.029085001232171,0.0006290567138221401,62,GARCH
2566,0.029437308613519723,0.0039101373156322,-7.0333411924450004,0.0006516364744716924,62,GARCH
