time_id,pred_RV,actual_RV,rv_d,rv_w,rv_m
2946,0.00679478211808799,0.0055106051633356,0.004258423520784,0.0053372862245886395,0.006032427513453869
19725,0.007490349022700675,0.008553935460095549,0.0064300073514971,0.0069069457442120594,0.008596380609535825
16839,0.006739238554508472,0.005495741431571876,0.0049193466053167,0.00665493051770764,0.007607210586212056
30128,0.008070189317354374,0.0047346670793642995,0.0068537811268296,0.006062205625530159,0.007367638345800256
2956,0.004870485938971332,0.005128514389981201,0.0057021355182497,0.0033927921877363204,0.006030647812990531
13851,0.0068236402625063645,0.0064327036412249,0.0060773737410914,0.00681243202969768,0.006950855542206675
7564,0.0052160003966856185,0.0028265297824706,0.00486031994226,0.0044639905889744405,0.005928061060023924
20271,0.0032434269969269167,0.010116191684763676,0.0018916410274433,0.00317279171421306,0.005797077105124044
18231,0.004938969800571971,0.0035502731420513248,0.0034939705114003,0.0043839872046493,0.0045660385406234814
11686,0.004021227974631914,0.004865462667956975,0.0043373242626386,0.00422222745919284,0.0037161776915519123
13735,0.006200410032918107,0.0042860529078530005,0.0068401887545713,0.0068773639763029405,0.005917921511700075
6144,0.003619060800460273,0.0057439987470853495,0.0059280362171165,0.00564723730456088,0.004899124968886175
1816,0.005267602328957379,0.002489478413408925,0.0031473907337367,0.00465592860666146,0.005623904464753619
11700,0.004938002509434431,0.0040086220275287,0.0062597569526037,0.0035995485912068198,0.004852670667525887
29106,0.0035456208058439803,0.0034640458206280497,0.0031622871801478,0.0036928036137554203,0.0036155095970245433
6398,0.004202727294458581,0.0033468232883912,0.0030031051495974,0.005114972929469579,0.00407473007999665
9936,0.004682076663158905,0.0037622046531385752,0.0051147029798302,0.0048752743694938806,0.003873733475601019
3626,0.0028501989756049067,0.00282237896130675,0.0024996417912514,0.00343480736199632,0.003330816744955662
19639,0.010853510167068564,0.006176232039192075,0.0125697563422557,0.0058141872839361204,0.005587505039426037
31170,0.005285159005185981,0.0040004295818694,0.0029246372576761,0.00516595892182296,0.004408687881979406
12981,0.0030323539905885034,0.00458774378831185,0.0038836638670988,0.00399924696915998,0.005277456889179688
12998,0.006303139742697745,0.0038384893595514503,0.0049359206297598,0.00528148328412944,0.004990896320929287
8721,0.006191252343814006,0.002972693437690175,0.0031370857042636,0.00561393954710546,0.004550882565067868
18502,0.001598844050965425,0.002912484188047725,0.0048909343355772,0.006963137212739559,0.005245355269398774
24143,0.004369350413984806,0.004832252206547601,0.0046181494128076,0.0095492869803376,0.007133745445240413
25148,0.0040054318517916705,0.0027668672977460753,0.0025718964388221,0.0036808292112197605,0.0037306831106855495
5517,0.004131708956292535,0.0033282213913443997,0.0048454808326205,0.00419253979008406,0.0037270478496392373
11043,0.0036326425991446785,0.003664653751801925,0.0028490502804531,0.0034667821588118203,0.0037490421250954377
9770,0.004363716852774787,0.003781612751088425,0.0042568193003187,0.00447746871512374,0.003908685664654719
31046,0.0022132658916238527,0.0026952501953238246,0.0025345549736563,0.00350236931139054,0.0037783581558626872
254,0.004337208862706412,0.003177355120080425,0.0060862712180442,0.004989303620872699,0.004378778431354831
26069,0.0019583669012011233,0.002580774385534675,0.0022653782467035,0.00234204745472536,0.0038501427075431625
2718,0.0045152885862193405,0.003737395781235875,0.0033157057431482,0.00506888448355184,0.004967679017262794
24349,0.004937466937325004,0.008548268556496525,0.0031191416885681,0.0023656828983441604,0.006386251840211943
4997,0.006277069804862449,0.004403700809431175,0.00444716171968,0.00325737492624808,0.005120468725135087
29240,0.0015738035386580734,0.00327042289568945,0.0009296109748597,0.0022098101838948,0.004479942017507519
8913,0.0022187764798408125,0.0017470281405648502,0.0030871466327646,0.00238471953719232,0.003938580795946368
10669,0.004630840820403165,0.004035914311100625,0.0032819224496679,0.00488217578291228,0.004571081976749312
326,0.0017574976140170683,0.00236676522225585,0.0018254558307287,0.0012080055387750223,0.002363972481942157
10590,0.0031900029450848584,0.002981803452671075,0.00146053850397,0.00302027908629874,0.00399699159865695
11995,0.005352300644806883,0.005925234302775976,0.0071845293963361,0.00520156372526098,0.005096838591786294
23486,0.005601904832283192,0.0042091078651632,0.004351455118505,0.00464120734988716,0.00483376178857705
22973,0.003775968944746695,0.0037288152775458256,0.0018753637841428,0.0031162936135275604,0.003925988561910119
15584,0.002934465093663156,0.0028808078038782504,0.0034992267978471,0.0025617970087523,0.0032871827752919067
32461,0.002989843146823684,0.003194501676131225,0.0027500903607161,0.0037341861047711007,0.003100987032411931
15883,0.0035639431159995554,0.001903067177507225,0.002485302215584,0.0023144511889447578,0.002978464956491093
30720,0.0037511074801443393,0.0028505365520976,0.0045897870449334,0.00339719137841816,0.0035924661979151503
14582,0.004001185871694085,0.0038035957437664997,0.0009634051396596,0.00298275821857698,0.0034663051598388876
29380,0.0016826145208879836,0.0028132562123971247,0.0018588778333158,0.0022156855883129,0.0026677905871357187
26460,0.0034135903168498027,0.0035145393383150753,0.003662351250567,0.0034040266489233596,0.003158244861161219
3138,0.0036293261412723068,0.00278932972005105,0.0031989239944784,0.0020193575101356996,0.0037682439829456876
29431,0.0036884593003522932,0.003356604825656225,0.0032238712223005,0.0031505416351817403,0.0034264620310767817
18656,0.004292428408888492,0.004220425487463875,0.0040092588189001,0.00454878736710636,0.004034840422894231
26292,0.0044576307152220315,0.0028124040630534246,0.0060394980312064,0.00358101302098682,0.0038467846887783627
27278,0.00348316909180865,0.0035909146003955754,0.0038447486388223,0.0039907552350833,0.004442273413140219
5787,0.003150572183415693,0.00388756704807235,0.0028808729761255,0.00338760903581812,0.003248506429018306
427,0.004079040976823007,0.00554408940949775,0.0031443545110686,0.00337001021420536,0.0035094531104238875
21805,0.003146180844625885,0.002503160242215875,0.0017656308810595,0.0021679371010973,0.0032914589422720435
6029,0.0028818449020261683,0.0018790041879561499,0.001706929727265,0.00285936797764142,0.0034210205915515563
17644,0.004206330778624398,0.003968803342536076,0.0041432934189871,0.0052562854767641,0.004547431476758456
12987,0.0032085324587171333,0.0031182518687430253,0.0019970533243479,0.00317700611393798,0.0030917541070056434
6316,0.005885492097855193,0.003326288244992625,0.0049329360979408,0.0048142559494448,0.0051557267345490685
1998,0.0037263726392496622,0.0023942510415563747,0.0058352521772173,0.0031167361490397603,0.004056995475582763
28801,0.004136845237448452,0.0044417617431945,0.0044871189396088,0.0028494635558231193,0.0032951585673596
886,0.00507922840844907,0.0029980217727104,0.0045623730651408,0.0038472966712664396,0.004510476141382501
15824,0.002428090991560772,0.0020238267424203997,0.0022682168279443,0.00300427385641176,0.004023847730061593
20603,0.004458651374258413,0.004505294296495075,0.0039347272662808,0.004735395890982661,0.004985998234108856
146,0.004733925599225317,0.005200954417573076,0.0061056296061689,0.0049963680191335,0.0044432718391156124
28474,0.003015234693046088,0.002756902724638225,0.0055744884252806,0.0036577317641824396,0.00365515468207415
20317,0.002412342276165352,0.001924774054915725,0.0022096151541054,0.00282120726057364,0.002916687716257256
22887,0.0034369784813774893,0.001725740914293575,0.0026030982694917,0.00299071887492032,0.0036987532006185373
7277,0.002419394622446964,0.002637554730430325,0.0021773728003304,0.0019739533657778,0.0025783103326330625
8447,0.00451834978106443,0.004645239153756825,0.003954044123064,0.00400201861677902,0.004369607607512363
32254,0.0028266863601252856,0.00378476455410595,0.0017466767028618,0.0029748394636923805,0.004130654465070025
5817,0.0022899052985972286,0.00402241306531345,0.0018817917003708,0.0032558418178934593,0.003373623567376644
3333,0.0027233255941633023,0.0026055866217687,0.0039617494539274,0.0035180444894904,0.0041655947481501815
25340,0.0029312571609552106,0.003401404146466525,0.0024346864901982,0.00406610818728912,0.003387698076770406
19068,0.0010580751051332115,0.0035263443798861497,0.0028773464860804,0.00413587205718132,0.0071182394422879425
1980,0.004336534098898005,0.003678542478703975,0.002970477922946,0.00321570527726224,0.0035325622597248752
11062,0.004506685960488674,0.0044382457035414,0.0043518939281035,0.00556288274310982,0.004327754324940413
